Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
KAY CEE CORPORATION,"Basin Rd, Marine Drive, Ernakulam, Kochi, Kerala 682031, India",Kerala,682031,26000,0,0,0,0,0,5375,0,2649,Ernakulam,Ernakulam,9.99692354,76.27468644,0,1667.985905,2772.662863,2060.999335,2090.06344,543.8109351
KAY KAY EXPORTS,"Chanthapallam, Cheriakadavu, Kannamaly, Kochi, Kerala 682008, India",Kerala,682008,1215732,954829,684578,1238760,1630071,1042113,1758820,1509776,1149296,Kochi,Ernakulam,9.869597658,76.26596289,0,1150555.891,1149803.322,1150544.029,1151040.156,1152338.402
KERALA CERAMICS LTD.,"Kerala, India",Kerala,682002,2000,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,280.7438286,263.6424222,148.979884,0
KERALA STATE CASHEW WORKERS APEX INDSTL.,"Kerala, India",Kerala,682002,229380,368772,165876,28874,32250,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1164.986436,118.0709399,530.7529191,2997.478023
KERALA SURGICAL EQUIPMENTS CO.,"28X9+FFJ, Salem-Ernakulam Highway, South Kalamassery, Kalamassery, Kochi, Kerala 682039, India",Kerala,682039,469,0,409,0,0,0,0,0,0,Ernakulam,Ernakulam,10.00464667,76.34727148,0,304.306828,85.64747678,68.24444695,78.12950455,0
KERALA VILLAGE CRAFTS,"Kerala, India",Kerala,682002,120,150,440,100,565,0,307,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,1353.561125,217.229772,0,0,0
KOCHI KICHEN EXPORTS,"ARWA-B-29, Vishwam Nagar, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,41307,8382,0,0,0,0,0,0,91745,Kochi,Ernakulam,9.917652552,76.27326456,0,87871.81726,88413.43591,87437.35551,87921.59085,87772.916
KODANDARAM ROLLER FLOUR MILLS PVT,"59M9+8X8, Angamaly South, Angamaly, Kerala 683573, India",Kerala,683573,366000,2131698,2208189,2501141,2982175,2086153,852645,0,0,Aluva,Ernakulam,10.18025557,76.38579883,0,0,0,341.9807196,922.1283622,0
KOHINOOR FLOORS P.LTD.,"No. 1/511-A, 47, Old NH17, Kundannoor, Maradu, Ernakulam, Kochi, Kerala 682304, India",Kerala,682304,1010,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.938877707,76.32558968,0,0,87.52761591,12.28307525,0,260.4771768
KOTTACKAL AGRO FOODS,"mookkannoor, Angamaly, Mookkannoor, Kerala 683577, India",Kerala,683577,4200917,4479461,4863723,4750427,5183795,7112575,5603533,6150552,6254142,Aluva,Ernakulam,10.23616054,76.41592248,0,6254377.115,6253482.385,6253444.92,6254142.127,6253478.186
KURUWA ENTERPRISES,"18/24, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,197584,149027,216662,127029,127900,230349,543061,262511,343751,Kochi,Ernakulam,9.940253061,76.25960161,0,338541.4261,344057.3686,342955.0082,344069.495,337984.0842
