Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
TAJ COIR MILLS,"Thalavady Rd, Thalavady, Aikyabharatham, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,307766,829096,513278,586945,1078464,1153519,1955028,1424013,751116,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,753802.3947,755547.4077,756445.4919,752796.3357,752560.3722
TAMILNADU NEWSPRINT & PAPERS LTD.,"Tamil Nadu, India",Tamil Nadu,688534,8636864,22539379,28722169,26076051,26198011,20965251,39244921,18055354,15740204,Cherthla,Alappuzha,9.871729377,76.30438504,0,21014076.99,21014205.06,21013845.6,21014134.6,21014400.5
TECHNO EXPORTS,"Pattanakad, P.O, Cherthala, Pattanakkad, Kerala 688531, India",Kerala,688531,3692047,5397167,4814087,5875746,5177574,4538721,4690267,1553437,3898220,Cherthala,Alappuzha,9.725622914,76.31563822,0,3895772.094,3897344.242,3897338.278,3896755.929,3897685.189
THAHIRA CHEMICALS,"V7QW+9J8, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,29840,213260,138990,153895,0,0,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,4473.039473,0,0,1403.179856,1755.482062
THREE STAR MARINE EXPORTS,"R8P3+PJM Aroor gram panchayat, Chandiroor, Kochi, Kerala 688534, India",Kerala,688534,574480,975208,607800,907605,772600,597462,1182754,2111904,1402964,Cherthla,Alappuzha,9.871729377,76.30438504,0,1403772.657,1399923.457,1404882.242,1404296.144,1404087.183
TRAVANCORE COCOTUFT P.LTD.,"Coir Park, Thiruvizha North Road, Mayithara, Cherthala, Cherthala South, Kerala 688539, India",Kerala,688539,6250051,5898398,7673256,8978701,8222807,7210501,9768512,7390829,6899830,Cherthala,Alappuzha,9.664282889,76.34121378,0,6903706.559,6900590.357,6902245.971,6902974.979,6901334.644
UNITED COIR FACTORIES,"A.S Road, Kommady, Alappuzha, Aryad South, Kerala 688007, India",Kerala,688007,2085608,2524282,2756071,3427047,3855425,3175198,5718530,4382075,5561369,Ambalapuzh A,Alappuzha,9.510326071,76.32687786,0,5557736.111,5557662.209,5556822.245,5558404.347,5556441.697
VASUNDHARALAYAM COIR WORKS,"P.O,Pin-688525, Muhamma, Kerala 688538, India",Kerala,688525,370131,270800,463908,282058,302362,554003,923747,735650,687269,Cherthala,Alappuzha,9.619357623,76.35883995,0,683529.1327,688124.7312,684741.9009,686550.5489,689142.2888
WILTON WEAVERS P.LTD.,"Kalavamkodam, Cherthala, Cherthala, Kerala 688536, India",Kerala,688536,122162,166777,177341,142746,213570,252707,641619,798592,510438,Cherthala,Alappuzha,9.717896142,76.33624802,0,511145.6461,505878.7775,506568.8108,506706.7219,507895.5752
ARBEE AQUATIC PROTEINS P.LTD.,"Aroor Industrial Estate, NH 47, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,293856,366500,1106750,421000,508090,987425,2916482,5469820,Cherthla,Alappuzha,9.871729377,76.30438504,0,5467347.706,5470329.045,5470384.005,5470748.998,5470811.317
BATHSHA MARINE EXPORTS,"Kochi,, V7MW+MJ2, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,299128,769527,1195144,1125376,224860,268200,151000,658500,Cherthla,Alappuzha,9.871729377,76.30438504,0,657200.0657,657511.4066,657575.4108,657925.7513,659609.4033
COCHIN TRADING,"Kochi, Kerala, India",Kerala,688524,0,5240,1379,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,53.77750224,11.00802212
EZZED BAGS,"Duro flex, opp. Fire Station, Chungam, Alappuzha, Kerala 688011, India",Kerala,688011,0,21983,20050,20540,0,21399,0,0,0,Ambalapuzha,Alappuzha,9.494271705,76.34375953,0,103.4447847,0,4733.05401,0,0
KERALA ELECTRICAL&ALLIED ENGG.CO.LTD.,"Kerala, India",Kerala,688524,0,13400,0,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,143.4897105,304.6178458,150.4605205,0,506.817333
KOCHI IMPEX,"Kochi, Kerala, India",Kerala,688534,0,440,0,429,0,0,0,480,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,369.3470824,24.49085452,0,34.81034877,748.9181081
MEENAKSHI COIR WORKS,"Charamangalam Mayithara.P.O, Kanjikuzhy, Cherthala, Kerala 688539, India",Kerala,688539,0,46929,182793,157081,28800,0,0,0,0,Cherthala,Alappuzha,9.664282889,76.34121378,0,818.7156837,148.7809158,1905.198748,1471.82037,0
MOON FISHERY (INDIA)P.LTD.,"Plant II/722/D,, Industrial Estate, Aroor, Aroor gram panchayat, Alleppey, Kochi, Kerala 688534, India",Kerala,688534,0,96824,299500,26000,0,0,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,0,0,0
N.V.JOSEPH EXPORTS,"X ray junction, M8GR+FGG, Chakkarakulam, Cherthala, Kerala 688524, India",Kerala,688524,0,1002774,1660497,1103894,1428531,1455597,916298,1189983,855602,Cherthala,Alappuzha,9.689101163,76.3328507,0,857663.9968,853452.3847,854147.3409,854983.6606,854482.4649
PROTECH ORGANO FOODS P. LTD.,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",Kerala,688541,0,135000,0,0,0,0,0,0,1729611,Cherthala,Alappuzha,9.742432095,76.36193387,0,1723989.385,1729467.825,1726451.29,1724351.016,1726518.984
SOFINE DECORS P.LTD.,"Industrial Estate, Mayithara, Cherthala, Alappuzha, J8XP+FGH, 11th Mile, Mayithara, Alappuzha, Cherthala South, Kerala 688536, India",Kerala,688536,0,37271,0,0,0,0,0,0,0,Cherthala,Alappuzha,9.717896142,76.33624802,0,0,91.84812481,0,46.35048245,0
ALEXANDER COIR WORKS,"Chetticadu, Pathirappally, P O, Thumpoly, Alappuzha, Aryad South, Kerala 688521, India",Kerala,688521,0,0,14800,27300,9400,0,870,0,7700,Ambalapuzha,Alappuzha,9.534986122,76.3284427,0,7794.850351,6112.209286,6347.544987,4735.602969,7844.278533
ASSA SEA FOODS,"Valanjavazhy, Ambalapuzha, Kerala 688005, India",Kerala,688005,0,0,93000,292000,17000,50280,159000,389500,26000,Ambalappuzha,Alappuzha,9.40768399,76.35170703,0,26662.00812,26424.88763,25573.26115,23624.48514,26362.59382
COCO PLANETE,"Stadium 33/343, Vellakinar, Ward Rd, Vellakkinar, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,143800,28975,0,0,0,0,975,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,1310.441444,0,2239.239818,550.0797091,4205.07721
GLOBAL EXIM INDIA P.LTD.,"Power House Rd, Cherthala, Kerala 688524, India",Kerala,688524,0,0,67350,54000,39075,197244,280727,121504,268209,Cherthala,Alappuzha,9.689101163,76.3328507,0,261664.4539,263684.6259,264017.6042,263032.9014,263094.0517
GRAND PEARL EXPORTS,"Door No: 16/275, Aroor gram panchayat, Kochi, Kerala 688537, India",Kerala,688537,0,0,223400,750523,476233,160575,291010,179082,0,Cherthala,Alappuzha,9.82172572,76.30522974,0,0,855.9244776,3421.548124,0,0
JOECE ENTERPRISES,"KUNCHARATH, POOCHAKKAL P.O, Cherthala - Arookutty Rd, Poochakkal, Panavally, Kerala 688526, India",Kerala,688526,0,0,42484,101206,204831,331989,374958,219115,344717,Cherthala,Alappuzha,9.806103367,76.35243925,0,347243.8053,349517.9714,347256.1837,339583.6326,338476.7814
KADAVIL CHEMICALS,"Kalarcode, Punnapra North, Alappuzha, Kerala 688003, India",Kerala,688003,0,0,72960,0,0,0,0,0,0,Ambalapuzha,Alappuzha,9.468575348,76.33827431,0,1096.651013,0,424.0072509,788.9037034,0
PALLICKAL FOOD PRODUCTS,"Pallickal, Kerala, India",Kerala,688524,0,0,41380,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,1476.373021,475.9786161,788.9767442,0
SAANVI EXPORTS,"11/390A Vishakapuram, Mangalapuram, PO, Kanjikuzhy, Thamarachal, Muhamma, Kerala 688525, India",Kerala,688525,0,0,26370,250549,220789,85817,173515,220164,308198,Cherthala,Alappuzha,9.619357623,76.35883995,0,308429.1737,307327.7062,303580.2737,308153.5352,307737.4314
SAINA EXPORTS,"P. H WARD, AS ROAD, Kommady, Alappuzha, Aryad South, Kerala 688001, India",Kerala,688001,0,0,45718,84429,182534,169426,117705,87131,177408,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,176123.7866,174066.9691,180273.1757,180243.6687,181635.6333
ALCO ALUMINIUM PRODUCTS,"Chengannur, Kerala 689124, India",Kerala,689124,0,0,0,9224,0,0,0,0,0,Chengannur,Alappuzha,9.335987914,76.59384023,0,0,368.747155,0,0,0
AMALGAM FROZEN FOODS,"V7PX+W8H, Aroor - Thoppumpady Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,11000,51572,64216,24582,269637,293948,Cherthla,Alappuzha,9.871729377,76.30438504,0,293304.3682,291341.6553,288167.6462,291733.3696,291171.6703
ANNAPOORNESWARI EXIM P.LTD.,"Erakari Road Vayalar 7/528 A KALYANI, Vayalar, Kerala 688524, India",Kerala,688524,0,0,0,14592,54353,86571,89897,32113,35395,Cherthala,Alappuzha,9.689101163,76.3328507,0,33491.76124,35247.5292,34743.03901,34791.71792,38065.80108
COIR DUST INC.,"PARSA'S, Building No 828A, PO, opp. Central Coir Research Institute, Kalavoor, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,50130,0,0,0,0,0,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,0,0,210.7008845,0,0
DIVINE RUBBER PRODUCTS,"FFRV+436, Kurichy - Eara - Kavalam Rd, Eara, Kerala 686534, India",Kerala,686534,0,0,0,169400,429122,638610,931639,832150,799700,Kuttanad,Alappuzha,9.499139,76.50628866,0,799288.4561,804845.0473,807524.572,797097.0693,801960.8779
FOUSIA TIMBER INDUSTRIES,"M8PJ+6X8, Nedumbrakkad, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,6635,0,0,43891,21236,24340,Cherthala,Alappuzha,9.689101163,76.3328507,0,22872.50023,21802.96703,24226.0718,26096.4968,26493.89631
KERALA STATE INDSTL.ENTERPRISES,"Kerala, India",Kerala,688534,0,0,0,10840,10840,3900,457,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,973.433816,705.0042763,0,240.4956033,747.1827496
COCHIN CHEMICALS & RUBBER PRODUCTS,"Kochi, Kerala, India",Kerala,688524,0,0,0,0,63645,1599,29251,75952,94874,Cherthala,Alappuzha,9.689101163,76.3328507,0,92337.14131,93720.70262,92333.00912,88195.75974,96237.69304
COIR YARN TEX,"Kaichoondi, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,0,0,0,0,138527,339326,431041,456423,733740,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,732884.9581,740902.6587,726556.111,735655.0277,732708.6283
EVERSHINE CHEMICAL INDUSTRIES,"Pallippuram P. O., Cherthala, Kelamangalam, Alleppey, Kerala 688541, India",Kerala,688541,0,0,0,0,1025,2920,0,0,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,92.27615733,0,0,0
KALPAKA PROCESSING CO.,"TAK-Industrial Complex Eara, North P.O, Neelamperoor, Kerala 68653, India",Kerala,688534,0,0,0,0,26575,0,18243,8640,21115,Cherthla,Alappuzha,9.871729377,76.30438504,0,23874.34544,20676.85232,24124.60359,19435.23684,19624.47033
KERALA SEA FOODS,"Kerala, India",Kerala,688524,0,0,0,0,21000,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,313.7108751,455.7424625,678.0430806,112.3161789
MACHINGAL MARKETING AGENCIES,"Machingal, Down Hill, Malappuram, Kerala, India",Kerala,688534,0,0,0,0,4305,4507,15734,26462,4105,Cherthla,Alappuzha,9.871729377,76.30438504,0,3017.448987,3141.297491,3931.975645,3006.822115,5104.367752
NAS FOOD EXIM,"Cherthala, plot no:36, KSIDC Mega Food Park, Industrial growth centre, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,134500,421276,643318,1047681,1834493,Cherthala,Alappuzha,9.742432095,76.36193387,0,1841226.433,1830245.838,1839168.713,1831682.978,1832366.451
NIVENIA INTERNATIONAL,"Q8CV+H94, Thycattussery, Kerala 688528, India",Kerala,688528,0,0,0,0,314115,240343,389277,245792,330834,Cherthala,Alappuzha,9.776579569,76.34386003,0,333288.7876,332211.3387,334352.0583,333462.0421,334886.714
PRAYAG EXPORTS,"AP/XII-157,Chandiroor P O, 688537, Chandiroor, Cherthala, Kerala 688537, India",Kerala,688537,0,0,0,0,215140,780500,1217401,821000,776000,Cherthala,Alappuzha,9.82172572,76.30522974,0,779570.0491,771047.921,775208.3393,776888.0319,773577.7644
PROTECH ORGAN FOODS,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,193900,949827,2208125,2413622,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,705.3736361,1281.458771,0,0,882.9071563
ACHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",Kerala,688526,0,0,0,0,0,14701,4138,0,13748,Cherthala,Alappuzha,9.806103367,76.35243925,0,14284.99189,13643.25273,12878.56501,14728.92567,13657.87509
ADIF MAT EXPORTS,"MGP 7, 674, Shanmukhavilasam Road, North, Komalapuram, Aaryad, Mannanchery, Alappuzha, Kerala 688538, India",Kerala,688538,0,0,0,0,0,37642,40196,16350,23957,Mararikulam,Alappuzha,9.570886509,76.34889932,0,27657.22956,23678.58878,26119.26103,24824.00822,26758.99109
CENTRAL COIR MILLS,"F8XM+CFC, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,160,179,0,14622,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,14804.72901,14061.32021,13278.03167,13852.80627,13347.94774
CHERUSSERIKALAM GROUP,"20/150, neelamperoor, p.o, Kurichy, Chingavanam, Kerala 686534, India",Kerala,686534,0,0,0,0,0,395923,1677399,1407338,1834013,Kuttanad,Alappuzha,9.499139,76.50628866,0,1832378.173,1834518.03,1832266.451,1832284.527,1836235.69
COIMBATORE SUPER ALLOYS P.LTD.,"Coimbatore, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,14227,1098,16686,8470,Cherthla,Alappuzha,9.871729377,76.30438504,0,10496.83924,10434.28369,9198.311915,10494.00584,9510.436666
GREEN COIR HUB,"J8WQ+93V, Post Office Rd, Charamangalam, Mayithara, Cherthala, Kerala 688539, India",Kerala,688539,0,0,0,0,0,134140,370520,841653,739055,Cherthala,Alappuzha,9.664282889,76.34121378,0,735122.983,735669.8167,732716.9705,737630.8469,741486.8136
KOLUTHARA EXPORTS LTD.,"Postal Box, No. 7, Keltron Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,10500,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,245.6236858,450.1732158,0.792401924
PKG FIBRES,"18/341A, MADATHIVELIYIL, Kalavoor, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,0,0,30050,35168,19357,13450,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,11602.39244,12990.07696,15041.58471,16018.99245,12809.13596
SHAVUOT AGRIC,"Shavuot Agric Building No XII /667-B Valanjandakku road, Olakettiambalam, Perungala, Kerala 690510, India",Kerala,690510,0,0,0,0,0,90730,24000,0,0,Chengannur,Alappuzha,9.20028885,76.53534655,0,0,0,295.4322806,0,0
V.TEX GARMENTS,"TD Rd, Thuravoor, Thuravoor Thekku, Kerala 688540, India",Kerala,688540,0,0,0,0,0,11979,27917,10195,22380,Cherthala,Alappuzha,9.773458593,76.30215857,0,20094.64306,20408.96948,21429.58728,21831.1656,20098.85966
ADS APPARELS,"101, Rajdhani Towers, Workshop St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641 60, India",Tamil Nadu,688524,0,0,0,0,0,0,9755,39202,20784,Cherthala,Alappuzha,9.689101163,76.3328507,0,17583.2027,21115.91679,19761.64995,20153.86939,19780.96382
DRISHYA ENGINEERING,"KOLLPPALLY, KALAVAMKODAM P O CHERTHALA, ALAPPUZHA DIST, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,485,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,672.7641421,304.6532508,0,210.3219101,268.6016529
MARINOS EXPORTS,"XII/240,Hemadri Building, Thirunalloor, P.O, Cherthala, Thirunallur, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,27950,84650,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,800.4000255,0,0,0,1033.032207
S.K.COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,14880,0,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,650.5230185,319.6629984,0,0,607.3603609
TIRUPUR STYLE,"Tiruppur, Tamil Nadu, India",Tamil Nadu,688524,0,0,0,0,0,0,7077,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,352.3507939,0,45.11563978,44.67857777
AI MARINE PRODUCTS INDIA P.LTD.,"KSIDC Mega Food Park Pallippuram, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,660124,1276701,Cherthala,Alappuzha,9.742432095,76.36193387,0,1285030.028,1274633.432,1272720.909,1269665.647,1280514.171
ALLEPPEY DIESEL SERVICES,"Near Rotary Womens Hostel X-Ray Bypass Junction, CMC-17, Cherthala Rd, Choice Nagar, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,390,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,104.762573,34.84303575,0,0,825.9530598
BRISCOZ,"GMMG+M3Q, Kangazha, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,97500,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,852.7499695,0,0,0
CAPSERVO GLOBAL,"CMC 24/227, Kuruppan Kulangara, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,3493,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
COCHIN CHITIN COMPANY,"22/825 A,B,C, Chemical Industrial Area, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,0,0,399552,330872,Cherthla,Alappuzha,9.871729377,76.30438504,0,342768.0956,331613.4785,327457.4885,335614.3827,333375.8725
GHAN MARINE EXIM,"P9V4+PCP, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,243350,1409550,Cherthala,Alappuzha,9.742432095,76.36193387,0,1409535.198,1400567.434,1408303.279,1418717.458,1415761.36
JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",Kerala,688011,0,0,0,0,0,0,0,7586,0,Ambalapuzha,Alappuzha,9.494271705,76.34375953,0,713.4924181,0,130.6761283,83.40871249,36.47001092
KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",Kerala,690514,0,0,0,0,0,0,0,47700,0,Karthikappally,Alappuzha,9.289124556,76.45218776,0,2385.899865,0,709.5857316,2028.819299,0
MAJEED CARPET HOUSE,"F8XM+HH4, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,0,0,11678,56050,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,57651.24496,57318.42117,55624.52377,56134.00434,57523.31537
MOM SEA FRESH FISH,"Poojappura Temple, Road, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,0,0,96260,13000,Cherthla,Alappuzha,9.871729377,76.30438504,0,10997.14969,11795.69865,11900.18341,12598.0662,12340.00628
MUKKAM MUILL STORES P.LD.,"Mukkam, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,784,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,87.93564168,469.0261406
NANDINI COIR WORKS,"Kattoor, Church Road, Pattukalam, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,0,0,0,0,37630,35200,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,34151.47404,35024.69123,36308.1981,34965.87807,35916.72537
S.K. COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,4752,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,0,0,0,0
T.R.PACKING PRODUCTS,"Punnapra North, Alappuzha, Kerala 688003, India",Kerala,688003,0,0,0,0,0,0,0,4998,9451,Ambalapuzha,Alappuzha,9.468575348,76.33827431,0,9532.106542,9651.835528,8342.082559,9659.155697,9697.665591
AAVEES FLOOR COVERING,"near Iron Bridge, Pullurithakary, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,0,2586,Cherthala,Alappuzha,9.689307596,76.33268506,0,2670.568861,2420.468053,2462.412668,2761.110869,2408.015164
AUTOKAST LTD.,"SN Puram Post Salem, State Highway 66, Kanjikuzhy, Cherthala South, Kerala 688530, India",Kerala,688530,0,0,0,0,0,0,0,0,6518,Cherthala,Alappuzha,9.646816892,76.30059679,0,6559.610326,7221.511673,6796.853149,6756.986547,7886.807513
"COCHIN FOOD TECH P. LTD,","Kochi, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,0,26881,Cherthala,Alappuzha,9.689307596,76.33268506,0,25112.79104,23705.65816,27625.79619,25760.50544,27348.51309
COGENT EXPORTS,"Rose Villa, Aarattuvazhi, Kanjiramchira, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,0,0,0,0,0,0,0,0,198412,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,199648.1569,201778.2116,201745.9384,196375.4649,198897.1747
DRONA ENGINEERING,"Opp.Lee fibre Factory, P.O, CMC-21, Cherthala, Nedumprakkad, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,0,27020,Cherthala,Alappuzha,9.689307596,76.33268506,0,25112.79104,23705.65816,28226.54713,25812.36926,28172.05647
JUNGLE FRUITS THIRUVANNAMALAI LLP,"Tiruvannamalai, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,84290,Cherthla,Alappuzha,9.871729377,76.30438504,0,82833.56036,83229.32801,83961.2027,81088.03186,82927.41933
KATTUKULAM EXPORTING AD IMPORTING,"Kattukulam, Kerala, India",Kerala,688534,0,0,0,0,0,0,0,0,8547,Cherthla,Alappuzha,9.871729377,76.30438504,0,9494.58569,8959.854515,8162.606266,8956.908062,8551.265526
LEE MARINE EXPORTS,"V826+55H, Chandiroor, Kerala 688535, India",Kerala,688535,0,0,0,0,0,0,0,0,56000,Cherthala,Alappuzha,9.8564922,76.32294532,0,57462.76787,56599.84234,53730.63758,54794.45916,55817.87682
ONEIRO COLLECTIONS,"Mannar, Kerala 689622, India",Kerala,689622,0,0,0,0,0,0,0,0,5,Chengannur,Alappuzha,9.314519676,76.53582117,0,1241.619021,464.1628113,51.64756352,238.2755562,0
PANICKERS GRANITES,"M.C.Road, Kozhippalam - Karakkad Rd, Chengannur, Mulakuzha, Kerala 689504, India",Kerala,689504,0,0,0,0,0,0,0,0,14000,Chengannur,Alappuzha,9.28720845,76.65541803,0,13798.24376,13821.34869,14027.54366,14289.61197,13363.26489
ROTARY CLUB OF TIRUPUR NORTH,"Tiruppur North, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,12425,Cherthla,Alappuzha,9.871729377,76.30438504,0,12936.06418,12988.25029,13098.08925,13004.3518,11857.68423
SC EXPORTS,"Bismillah Trade Centre, 24/1056, St George St, Erezha, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,0,0,0,31069,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,28744.50496,31080.51978,31920.882,31007.03942,29363.55051
TIRUPUR KNITWEAR EXPORTS PVT LTD,"Tiruppur, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,14822,Cherthla,Alappuzha,9.871729377,76.30438504,0,14131.82574,13821.34869,14588.96484,14789.02561,13433.45445
