Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
TECHNO EXPORTS,"Pattanakad, P.O, Cherthala, Pattanakkad, Kerala 688531, India",Kerala,688531,3692047,5397167,4814087,5875746,5177574,4538721,4690267,1553437,3898220,Cherthala,Alappuzha,9.725622914,76.31563822,0,3837658.23,3860533.98,3844089.59,3839620.47,3844139.65
THAHIRA CHEMICALS,"V7QW+9J8, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,29840,213260,138990,153895,0,0,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,0,0,0
THREE STAR MARINE EXPORTS,"R8P3+PJM Aroor gram panchayat, Chandiroor, Kochi, Kerala 688534, India",Kerala,688534,574480,975208,607800,907605,772600,597462,1182754,2111904,1402964,Cherthla,Alappuzha,9.871729377,76.30438504,0,1407961.71,1406434.34,1410210.78,1409539.03,1408991.26
TRAVANCORE COCOTUFT P.LTD.,"Coir Park, Thiruvizha North Road, Mayithara, Cherthala, Cherthala South, Kerala 688539, India",Kerala,688539,6250051,5898398,7673256,8978701,8222807,7210501,9768512,7390829,6899830,Cherthala,Alappuzha,9.664282889,76.34121378,0,7135705.25,7025519.16,7211602.59,7021934.31,7051877.24
UNITED COIR FACTORIES,"A.S Road, Kommady, Alappuzha, Aryad South, Kerala 688007, India",Kerala,688007,2085608,2524282,2756071,3427047,3855425,3175198,5718530,4382075,5561369,Ambalapuzh A,Alappuzha,9.510326071,76.32687786,0,5556202.45,5611701.3,5603497.6,5536028.14,5576575.87
VASUNDHARALAYAM COIR WORKS,"P.O,Pin-688525, Muhamma, Kerala 688538, India",Kerala,688525,370131,270800,463908,282058,302362,554003,923747,735650,687269,Cherthala,Alappuzha,9.619357623,76.35883995,0,692197.66,687301.42,687229.09,689571.66,690410.89
WILTON WEAVERS P.LTD.,"Kalavamkodam, Cherthala, Cherthala, Kerala 688536, India",Kerala,688536,122162,166777,177341,142746,213570,252707,641619,798592,510438,Cherthala,Alappuzha,9.717896142,76.33624802,0,510599.15,510445.97,510551.65,511037.3,510168.49
ARBEE AQUATIC PROTEINS P.LTD.,"Aroor Industrial Estate, NH 47, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,293856,366500,1106750,421000,508090,987425,2916482,5469820,Cherthla,Alappuzha,9.871729377,76.30438504,0,5529592.67,5507418.94,5551385.78,5503385.46,5514535.84
BATHSHA MARINE EXPORTS,"Kochi,, V7MW+MJ2, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,299128,769527,1195144,1125376,224860,268200,151000,658500,Cherthla,Alappuzha,9.871729377,76.30438504,0,661294.35,662454.17,662935.72,660142.93,661342.22
COCHIN TRADING,"Kochi, Kerala, India",Kerala,688524,0,5240,1379,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
EZZED BAGS,"Duro flex, opp. Fire Station, Chungam, Alappuzha, Kerala 688011, India",Kerala,688011,0,21983,20050,20540,0,21399,0,0,0,Ambalapuzha,Alappuzha,9.494271705,76.34375953,0,0,0,0,0,0
KERALA ELECTRICAL&ALLIED ENGG.CO.LTD.,"Kerala, India",Kerala,688524,0,13400,0,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
KOCHI IMPEX,"Kochi, Kerala, India",Kerala,688534,0,440,0,429,0,0,0,480,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,0,0,0
MEENAKSHI COIR WORKS,"Charamangalam Mayithara.P.O, Kanjikuzhy, Cherthala, Kerala 688539, India",Kerala,688539,0,46929,182793,157081,28800,0,0,0,0,Cherthala,Alappuzha,9.664282889,76.34121378,0,0,0,0,0,0
MOON FISHERY (INDIA)P.LTD.,"Plant II/722/D,, Industrial Estate, Aroor, Aroor gram panchayat, Alleppey, Kochi, Kerala 688534, India",Kerala,688534,0,96824,299500,26000,0,0,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,0,0,0
N.V.JOSEPH EXPORTS,"X ray junction, M8GR+FGG, Chakkarakulam, Cherthala, Kerala 688524, India",Kerala,688524,0,1002774,1660497,1103894,1428531,1455597,916298,1189983,855602,Cherthala,Alappuzha,9.689101163,76.3328507,0,856923.77,860430.68,858784.35,860941,858080.67
PROTECH ORGANO FOODS P. LTD.,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",Kerala,688541,0,135000,0,0,0,0,0,0,1729611,Cherthala,Alappuzha,9.742432095,76.36193387,0,1734174.15,1738613.48,1736124,1737062.24,1739240.87
SOFINE DECORS P.LTD.,"Industrial Estate, Mayithara, Cherthala, Alappuzha, J8XP+FGH, 11th Mile, Mayithara, Alappuzha, Cherthala South, Kerala 688536, India",Kerala,688536,0,37271,0,0,0,0,0,0,0,Cherthala,Alappuzha,9.717896142,76.33624802,0,0,0,0,0,0
ALEXANDER COIR WORKS,"Chetticadu, Pathirappally, P O, Thumpoly, Alappuzha, Aryad South, Kerala 688521, India",Kerala,688521,0,0,14800,27300,9400,0,870,0,7700,Ambalapuzha,Alappuzha,9.534986122,76.3284427,0,7701.53,7708,7700.21,7699.68,7694
ASSA SEA FOODS,"Valanjavazhy, Ambalapuzha, Kerala 688005, India",Kerala,688005,0,0,93000,292000,17000,50280,159000,389500,26000,Ambalappuzha,Alappuzha,9.40768399,76.35170703,0,25977.33,25987.89,26024.26,26015.42,26019.3
COCO PLANETE,"Stadium 33/343, Vellakinar, Ward Rd, Vellakkinar, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,143800,28975,0,0,0,0,975,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,975.84,975.61,976.65,976.21,974.8
GLOBAL EXIM INDIA P.LTD.,"Power House Rd, Cherthala, Kerala 688524, India",Kerala,688524,0,0,67350,54000,39075,197244,280727,121504,268209,Cherthala,Alappuzha,9.689101163,76.3328507,0,268025.67,267608.88,268193.07,267355.36,267031.01
GRAND PEARL EXPORTS,"Door No: 16/275, Aroor gram panchayat, Kochi, Kerala 688537, India",Kerala,688537,0,0,223400,750523,476233,160575,291010,179082,0,Cherthala,Alappuzha,9.82172572,76.30522974,0,0,0,0,0,0
JOECE ENTERPRISES,"KUNCHARATH, POOCHAKKAL P.O, Cherthala - Arookutty Rd, Poochakkal, Panavally, Kerala 688526, India",Kerala,688526,0,0,42484,101206,204831,331989,374958,219115,344717,Cherthala,Alappuzha,9.806103367,76.35243925,0,345641.11,345034,345291.55,345119.32,344604.7
KADAVIL CHEMICALS,"Kalarcode, Punnapra North, Alappuzha, Kerala 688003, India",Kerala,688003,0,0,72960,0,0,0,0,0,0,Ambalapuzha,Alappuzha,9.468575348,76.33827431,0,0,0,0,0,0
PALLICKAL FOOD PRODUCTS,"Pallickal, Kerala, India",Kerala,688524,0,0,41380,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
SAANVI EXPORTS,"11/390A Vishakapuram, Mangalapuram, PO, Kanjikuzhy, Thamarachal, Muhamma, Kerala 688525, India",Kerala,688525,0,0,26370,250549,220789,85817,173515,220164,308198,Cherthala,Alappuzha,9.619357623,76.35883995,0,309063.24,308612.57,308711.97,308789.48,308262.04
SAINA EXPORTS,"P. H WARD, AS ROAD, Kommady, Alappuzha, Aryad South, Kerala 688001, India",Kerala,688001,0,0,45718,84429,182534,169426,117705,87131,177408,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,177442.58,177725.53,178167.44,177527.03,178300.67
ALCO ALUMINIUM PRODUCTS,"Chengannur, Kerala 689124, India",Kerala,689124,0,0,0,9224,0,0,0,0,0,Chengannur,Alappuzha,9.335987914,76.59384023,0,0,0,0,0,0
AMALGAM FROZEN FOODS,"V7PX+W8H, Aroor - Thoppumpady Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,11000,51572,64216,24582,269637,293948,Cherthla,Alappuzha,9.871729377,76.30438504,0,293703.59,293303.57,293062.49,292982.54,292799.72
ANNAPOORNESWARI EXIM P.LTD.,"Erakari Road Vayalar 7/528 A KALYANI, Vayalar, Kerala 688524, India",Kerala,688524,0,0,0,14592,54353,86571,89897,32113,35395,Cherthala,Alappuzha,9.689101163,76.3328507,0,35383.08,35383.16,35388.61,35358.53,35378.2
COIR DUST INC.,"PARSA'S, Building No 828A, PO, opp. Central Coir Research Institute, Kalavoor, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,50130,0,0,0,0,0,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,0,0,0,0,0
DIVINE RUBBER PRODUCTS,"FFRV+436, Kurichy - Eara - Kavalam Rd, Eara, Kerala 686534, India",Kerala,686534,0,0,0,169400,429122,638610,931639,832150,799700,Kuttanad,Alappuzha,9.499139,76.50628866,0,798860.29,799306.48,800876.53,799006.59,799908.97
FOUSIA TIMBER INDUSTRIES,"M8PJ+6X8, Nedumbrakkad, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,6635,0,0,43891,21236,24340,Cherthala,Alappuzha,9.689101163,76.3328507,0,24317.02,24301.98,24309.08,24319,24339.45
KERALA STATE INDSTL.ENTERPRISES,"Kerala, India",Kerala,688534,0,0,0,10840,10840,3900,457,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,0,0,0
COCHIN CHEMICALS & RUBBER PRODUCTS,"Kochi, Kerala, India",Kerala,688524,0,0,0,0,63645,1599,29251,75952,94874,Cherthala,Alappuzha,9.689101163,76.3328507,0,94906.72,94819.59,94991.04,94835.34,94825.96
COIR YARN TEX,"Kaichoondi, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,0,0,0,0,138527,339326,431041,456423,733740,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,733702.05,735300.9,735178.27,733968.14,733012.54
EVERSHINE CHEMICAL INDUSTRIES,"Pallippuram P. O., Cherthala, Kelamangalam, Alleppey, Kerala 688541, India",Kerala,688541,0,0,0,0,1025,2920,0,0,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,0,0,0,0
KALPAKA PROCESSING CO.,"TAK-Industrial Complex Eara, North P.O, Neelamperoor, Kerala 68653, India",Kerala,688534,0,0,0,0,26575,0,18243,8640,21115,Cherthla,Alappuzha,9.871729377,76.30438504,0,21100.4,21105.17,21109.62,21123.06,21104.5
KERALA SEA FOODS,"Kerala, India",Kerala,688524,0,0,0,0,21000,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
MACHINGAL MARKETING AGENCIES,"Machingal, Down Hill, Malappuram, Kerala, India",Kerala,688534,0,0,0,0,4305,4507,15734,26462,4105,Cherthla,Alappuzha,9.871729377,76.30438504,0,4108.63,4115.86,4110.58,4110.8,4117.13
NAS FOOD EXIM,"Cherthala, plot no:36, KSIDC Mega Food Park, Industrial growth centre, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,134500,421276,643318,1047681,1834493,Cherthala,Alappuzha,9.742432095,76.36193387,0,1830067.92,1832736.16,1831473.23,1832160.32,1832735.49
NIVENIA INTERNATIONAL,"Q8CV+H94, Thycattussery, Kerala 688528, India",Kerala,688528,0,0,0,0,314115,240343,389277,245792,330834,Cherthala,Alappuzha,9.776579569,76.34386003,0,331650.78,330243.44,330497.31,330541.28,330593.53
PRAYAG EXPORTS,"AP/XII-157,Chandiroor P O, 688537, Chandiroor, Cherthala, Kerala 688537, India",Kerala,688537,0,0,0,0,215140,780500,1217401,821000,776000,Cherthala,Alappuzha,9.82172572,76.30522974,0,778203.5,778382.31,778809.98,778832.84,778208.89
PROTECH ORGAN FOODS,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,193900,949827,2208125,2413622,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,0,0,0,0
ACHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",Kerala,688526,0,0,0,0,0,14701,4138,0,13748,Cherthala,Alappuzha,9.806103367,76.35243925,0,13764.63,13765.62,13765.76,13765.17,13759.46
ADIF MAT EXPORTS,"MGP 7, 674, Shanmukhavilasam Road, North, Komalapuram, Aaryad, Mannanchery, Alappuzha, Kerala 688538, India",Kerala,688538,0,0,0,0,0,37642,40196,16350,23957,Mararikulam,Alappuzha,9.570886509,76.34889932,0,23977.62,23973.4,23974.53,23966.27,23977.6
CENTRAL COIR MILLS,"F8XM+CFC, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,160,179,0,14622,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,14611.22,14598.49,14588.41,14588.02,14580.69
CHERUSSERIKALAM GROUP,"20/150, neelamperoor, p.o, Kurichy, Chingavanam, Kerala 686534, India",Kerala,686534,0,0,0,0,0,395923,1677399,1407338,1834013,Kuttanad,Alappuzha,9.499139,76.50628866,0,1831349.45,1833176.62,1832932.72,1831570,1832325.46
COIMBATORE SUPER ALLOYS P.LTD.,"Coimbatore, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,14227,1098,16686,8470,Cherthla,Alappuzha,9.871729377,76.30438504,0,8468.24,8471.69,8470.59,8469.55,8468.5
GREEN COIR HUB,"J8WQ+93V, Post Office Rd, Charamangalam, Mayithara, Cherthala, Kerala 688539, India",Kerala,688539,0,0,0,0,0,134140,370520,841653,739055,Cherthala,Alappuzha,9.664282889,76.34121378,0,739984.16,740655.38,740198.58,739440.05,738452.93
KOLUTHARA EXPORTS LTD.,"Postal Box, No. 7, Keltron Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,10500,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,0,0,0
PKG FIBRES,"18/341A, MADATHIVELIYIL, Kalavoor, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,0,0,30050,35168,19357,13450,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,13423.57,13434.94,13440.98,13451.73,13442.98
SHAVUOT AGRIC,"Shavuot Agric Building No XII /667-B Valanjandakku road, Olakettiambalam, Perungala, Kerala 690510, India",Kerala,690510,0,0,0,0,0,90730,24000,0,0,Chengannur,Alappuzha,9.20028885,76.53534655,0,0,0,0,0,0
V.TEX GARMENTS,"TD Rd, Thuravoor, Thuravoor Thekku, Kerala 688540, India",Kerala,688540,0,0,0,0,0,11979,27917,10195,22380,Cherthala,Alappuzha,9.773458593,76.30215857,0,22391.83,22386.31,22409.26,22393.69,22392.89
ADS APPARELS,"101, Rajdhani Towers, Workshop St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641 60, India",Tamil Nadu,688524,0,0,0,0,0,0,9755,39202,20784,Cherthala,Alappuzha,9.689101163,76.3328507,0,20837.23,20821.06,20791.21,20817.02,20809.6
DRISHYA ENGINEERING,"KOLLPPALLY, KALAVAMKODAM P O CHERTHALA, ALAPPUZHA DIST, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,485,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
MARINOS EXPORTS,"XII/240,Hemadri Building, Thirunalloor, P.O, Cherthala, Thirunallur, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,27950,84650,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,0,0,0,0
S.K.COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,14880,0,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,0,0,0,0
TIRUPUR STYLE,"Tiruppur, Tamil Nadu, India",Tamil Nadu,688524,0,0,0,0,0,0,7077,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
AI MARINE PRODUCTS INDIA P.LTD.,"KSIDC Mega Food Park Pallippuram, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,660124,1276701,Cherthala,Alappuzha,9.742432095,76.36193387,0,1283558.35,1277974.32,1276138.24,1279855.65,1277003.96
ALLEPPEY DIESEL SERVICES,"Near Rotary Womens Hostel X-Ray Bypass Junction, CMC-17, Cherthala Rd, Choice Nagar, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,390,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
BRISCOZ,"GMMG+M3Q, Kangazha, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,97500,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
CAPSERVO GLOBAL,"CMC 24/227, Kuruppan Kulangara, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,3493,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
COCHIN CHITIN COMPANY,"22/825 A,B,C, Chemical Industrial Area, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,0,0,399552,330872,Cherthla,Alappuzha,9.871729377,76.30438504,0,330373.7,330423.23,330331.78,330539.81,330479.06
GHAN MARINE EXIM,"P9V4+PCP, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,243350,1409550,Cherthala,Alappuzha,9.742432095,76.36193387,0,1408058.21,1407971.74,1410160.94,1409119.8,1409941.64
JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",Kerala,688011,0,0,0,0,0,0,0,7586,0,Ambalapuzha,Alappuzha,9.494271705,76.34375953,0,0,0,0,0,0
KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",Kerala,690514,0,0,0,0,0,0,0,47700,0,Karthikappally,Alappuzha,9.289124556,76.45218776,0,0,0,0,0,0
MAJEED CARPET HOUSE,"F8XM+HH4, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,0,0,11678,56050,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,56096.09,56080.71,56086.36,56071.5,56030.04
MOM SEA FRESH FISH,"Poojappura Temple, Road, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,0,0,96260,13000,Cherthla,Alappuzha,9.871729377,76.30438504,0,12987.8,12971.35,12969,12993.77,12982.82
MUKKAM MUILL STORES P.LD.,"Mukkam, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,784,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,0,0,0
NANDINI COIR WORKS,"Kattoor, Church Road, Pattukalam, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,0,0,0,0,37630,35200,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,35262.85,35205.32,35241.46,35200.61,35230.88
S.K. COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,4752,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,0,0,0,0
T.R.PACKING PRODUCTS,"Punnapra North, Alappuzha, Kerala 688003, India",Kerala,688003,0,0,0,0,0,0,0,4998,9451,Ambalapuzha,Alappuzha,9.468575348,76.33827431,0,9439.8,9423.76,9424.8,9428.92,9440.7
AAVEES FLOOR COVERING,"near Iron Bridge, Pullurithakary, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,0,2586,Cherthala,Alappuzha,9.689307596,76.33268506,0,2578.47,2577.23,2577.32,2576.95,2578.97
AUTOKAST LTD.,"SN Puram Post Salem, State Highway 66, Kanjikuzhy, Cherthala South, Kerala 688530, India",Kerala,688530,0,0,0,0,0,0,0,0,6518,Cherthala,Alappuzha,9.646816892,76.30059679,0,6542.44,6538.23,6534.57,6533.89,6532.47
"COCHIN FOOD TECH P. LTD,","Kochi, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,0,26881,Cherthala,Alappuzha,9.689307596,76.33268506,0,26925.32,26928.11,26915.77,26906.47,26938.82
COGENT EXPORTS,"Rose Villa, Aarattuvazhi, Kanjiramchira, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,0,0,0,0,0,0,0,0,198412,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,198221.21,198424.85,198274.64,198350.63,198678.68
DRONA ENGINEERING,"Opp.Lee fibre Factory, P.O, CMC-21, Cherthala, Nedumprakkad, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,0,27020,Cherthala,Alappuzha,9.689307596,76.33268506,0,27024.53,27046.88,27040.4,27043.18,27070.44
JUNGLE FRUITS THIRUVANNAMALAI LLP,"Tiruvannamalai, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,84290,Cherthla,Alappuzha,9.871729377,76.30438504,0,84172.3,84249.13,84190.29,84215.02,84111.81
KATTUKULAM EXPORTING AD IMPORTING,"Kattukulam, Kerala, India",Kerala,688534,0,0,0,0,0,0,0,0,8547,Cherthla,Alappuzha,9.871729377,76.30438504,0,8540.84,8544.17,8537.16,8543.74,8544.67
LEE MARINE EXPORTS,"V826+55H, Chandiroor, Kerala 688535, India",Kerala,688535,0,0,0,0,0,0,0,0,56000,Cherthala,Alappuzha,9.8564922,76.32294532,0,56106.44,56068.62,56068.56,56050.5,56002.54
ONEIRO COLLECTIONS,"Mannar, Kerala 689622, India",Kerala,689622,0,0,0,0,0,0,0,0,5,Chengannur,Alappuzha,9.314519676,76.53582117,0,5.5,5.28,5.38,5.4,5.34
PANICKERS GRANITES,"M.C.Road, Kozhippalam - Karakkad Rd, Chengannur, Mulakuzha, Kerala 689504, India",Kerala,689504,0,0,0,0,0,0,0,0,14000,Chengannur,Alappuzha,9.28720845,76.65541803,0,13980.65,13980.93,13986.2,13974.81,13981.56
ROTARY CLUB OF TIRUPUR NORTH,"Tiruppur North, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,12425,Cherthla,Alappuzha,9.871729377,76.30438504,0,12428.64,12420.53,12423.51,12419.66,12424.4
SC EXPORTS,"Bismillah Trade Centre, 24/1056, St George St, Erezha, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,0,0,0,31069,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,31004.12,31020.97,31012.33,31044.48,31053.24
TIRUPUR KNITWEAR EXPORTS PVT LTD,"Tiruppur, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,14822,Cherthla,Alappuzha,9.871729377,76.30438504,0,14912.02,14891.06,14885.39,14881.52,14895.96
