Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
KOTTACKAL AGRO FOODS,"mookkannoor, Angamaly, Mookkannoor, Kerala 683577, India",Kerala,683577,4200917,4479461,4863723,4750427,5183795,7112575,5603533,6150552,6254142,Aluva,Ernakulam,10.23616054,76.41592248,0,10514985.95,10536703.59,10541340.08,10542771.34,10539794.51
KURUWA ENTERPRISES,"18/24, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,197584,149027,216662,127029,127900,230349,543061,262511,343751,Kochi,Ernakulam,9.940253061,76.25960161,0,342274.1767,344635.7325,343043.0089,341903.5288,341687.6436
KUTTUKARAN TRADING VENTURES,"2853+PHQ Kuttukaran Centre, Mamangalam - Anchumana Temple Rd, Sonia Nagar, Edappally, Kochi, Kerala 682025, India",Kerala,682025,1483,1262,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
LAWRENCE HANDICRAFTS,"Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,80,0,0,1000,0,0,0,0,220,Kochi,Ernakulam,9.957255233,76.25402237,0,192.7492625,202.6281223,189.5760951,186.863283,187.3999328
LEETHA INDUSTRIES,"Industrial Estate, South Kalamassery, Kalamassery, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683104, India",Kerala,683104,727282,846077,1361733,1111449,1298902,493469,942586,1145643,462341,Kanayannur,Ernakulam,10.05754296,76.31917809,0,436678.0226,455699.1011,453069.376,451534.7026,450626.8094
LULU INTERNATIONAL SHOPPING MALL,"34/1000, Old NH 47, Edappally Junction, Nethaji Nagar, Edappally, Kochi, Kerala 682024, India",Kerala,682024,70940,32147,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,5.136703213,5.979397081,6.007486277,0,10.6061815
M.S.TECH ENGINEERING INDUSTRIES,"Jaihind Nagar Rd, Meprathupady, Vengola, Kerala 683556, India",Kerala,683556,9080,1720,0,0,0,0,2351,0,0,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
M.V. JOSEPH & SONS,"Old Market Rd, Angamaly, Kerala 683572, India",Kerala,683572,545667,483971,177675,42055,13350,0,0,0,0,Paravur,Ernakulam,10.19338331,76.38335939,0,0,5632.252625,6355.967441,4185.064047,1079.824819
M.V.J. FOODS (INDIA) P. LTD.,"HB-07, Panampilly Nagar Ave, Main Avenue, Panampilly Nagar, Ernakulam, Kochi, Kerala 682036, India",Kerala,682036,262085,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.959980296,76.29498357,0,1950.791906,272.4372466,121.010881,286.4404806,273.5805713
MALAYA RUB-TECH INDUSTRIES,"38J8+87Q, Edayar, Kerala 683502, India",Kerala,683502,231200,575987,954640,0,403200,1046640,0,21050,1391046,Paravur,Ernakulam,10.08769256,76.30506273,0,1382014.496,1368681.334,1370267.617,1372252.779,1364971.883
MALAYALAM EXPORTS,"South Vellarappilly P O, Aluva, Thekkumbhagom, Kerala 683580, India",Kerala,683580,92456,161657,195178,396619,606407,522340,713840,435310,478272,Aluva,Ernakulam,10.13932176,76.40794164,0,474181.6959,476771.0773,474699.0279,476584.3176,475691.4352
MAMPILLY PLYWOOD INDUSTRIES,"Mudickal Perumbavoor, Ernakulam, Marampally, Kerala 683547, India",Kerala,683547,233080,828362,809549,1277658,3719765,4195315,9549247,13545083,11048802,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,9110642.053,8977597.008,8949768.888,8950235.21,8976726.681
MATHEWSONS FOOD SPECIALITIES(P)LTD.,"B-32 KINFRA Industries Park, Nellad, Mazhuvannoor, Kerala 686669, India",Kerala,686669,478285,515889,607347,309455,508459,461226,472197,505783,663694,Kunnathunad,Ernakulam,10.00734095,76.52786276,0,657117.4843,662308.3264,668011.194,665705.3981,665253.4787
MAYITHARA HOME DECOR P.LTD.,"Mayithara, Cherthala, Kerala, India",Kerala,682002,1279644,1286486,1355916,1105605,962039,936035,1172740,699569,729533,Kochi,Ernakulam,9.957255233,76.25402237,0,699063.4444,705355.8924,719070.7541,701878.1917,709181.0676
MEMADATHIL EXPORTERS ,"2M5F+H2J, pulinthanam east-cheempara-mavudy Rd, Pothanicad, Kerala 686671, India",Kerala,686671,29914,116263,77303,103596,141954,326226,177608,219445,289287,Kothamangalam,Ernakulam,10.0079791,76.69387781,0,289133.2961,290938.3366,291504.5985,289442.6902,289506.2649
METAL LAND INDUSTRIES,"2C5X+758, Engineering College Road, Kadayirippu, Kerala 682311, India",Kerala,682311,38599,45326,63251,33566,37190,30860,24962,9200,6384,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,6237.601865,6186.344746,6238.818333,6263.107576,6341.846613
METRO PACKAGING,"KINFRA Rd, Nellad, Mazhuvannoor, Kerala 686669, India",Kerala,686669,513,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.00734095,76.52786276,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MEZHUKATTIL MILLS,"Oil Mill Road, Behind S&S Supermarket, SH 16 Erumathala P O, Chunangamveli Aluva, Aramanakkunnu, Edathala, Kochi, Kerala 683112, India",Kerala,683112,48258,706718,331919,677943,976934,802426,739899,852507,975018,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,967429.6433,986490.2969,989549.4627,982191.8053,984266.912
MOBIL AB GLUE WORLD,"ENKE Chambers, Gopala Prabhu Rd, Near MG Road, Shenoys, Kochi, Kerala 682035, India",Kerala,682035,116,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MONARCH AGENCIES,"Tristen tower, Market Rd, Kombara, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,12894,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MRT ORGANIC GREEN PRUDCTS,"Azizi Junction, MRT House, Social Welfare Technical School Rd, Aluva, Kerala 683101, India",Kerala,683101,29843,20749,12360,1971,3854,3238,1740,2278,3147,Aluva,Ernakulam,10.09568078,76.36233782,0,3183.829304,3139.980074,3170.624406,3169.604872,3197.251722
NAMBIYATTUKUDY AGRO INDUSTRIES,"Koovappady, Koodalapad, Perumbavoor, Koovappady, Kerala 683544, India",Kerala,683544,605800,484526,537040,432000,69000,0,0,0,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,0,181.3250685,0,0,2385.447182
NAMBIYATTUKUDY MODERN RICE MILL,"Pavizham Building, Koovappady, Kerala 683544, India",Kerala,683544,121090,70750,159220,113200,21000,0,0,0,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,171.2653148,3.93987006,53.66870431,0,132.5698053
NAVAB P.A.,"40/4607C, Basin Rd, Market, Kochi, Kerala 682035, India",Kerala,682035,109690,13263,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,0,2.401675712,0,0,180.6588263
NAVEEN EXIM TRADE ASSOCIATES,"NAVEEN EXIM TRADE ASSOCIATES, 18/1082-D, Manayil, E.S.I ROAD, E.S.I. Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,6072,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.917652552,76.27326456,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
NEDSPICE PROCESSING INDIA PVT LTD,"12/597, Jawahar Rd, Koovapadam, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,2587186,1958329,2733357,2667153,2908113,3173146,3056842,3055216,3052674,Kochi,Ernakulam,9.957255233,76.25402237,0,1949315.426,2477256.661,2604919.966,2564998.144,2548895.125
NEW CASTLE GALLERY,"CC 6/704, Bazaar Rd, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,240,290,1570,95,350,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
NILAMEL EXPORTS,"Nilamel, Kerala, India",Kerala,682024,486571,371211,422895,386440,437290,453558,627190,387335,453293,Ernakulam,Ernakulam,10.01888763,76.3025345,0,453430.6787,451566.9936,450726.7315,450730.4123,454603.2257
ORIENTAL ANTIQURITE TAPISH,"X745+PW4, Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,50,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
OVERSEAS TIMBERS,"29Q4+XG6, Kangarappady, Kochi, Kerala 682021, India",Kerala,682021,27941,79517,21251,89745,84330,121844,166318,58108,60060,Ernakulam,Ernakulam,10.02923377,76.33530454,0,59736.67896,59563.5886,59762.1446,59626.88177,59640.48192
PARACKAL AGRO MILLS,"4CXG+Q99, Kanjoor, Kerala 683575, India",Kerala,683575,147140,49000,50000,97000,0,49000,0,72000,122200,Aluva,Ernakulam,10.13899475,76.43064242,0,121215.8006,121590.2346,121544.5909,121786.1064,122265.1375
PARAVOOR ENGINEERS,"N.H 17, Peruvaram Rd, near KALLARAKKAL TEMPLE, North Paravur, Kerala 683513, India",Kerala,683513,1000,7181,0,0,0,0,200,320,6754,Paravur,Ernakulam,10.13428537,76.23096863,0,6787.267268,6798.202881,6821.762568,6815.027817,6776.021855
PENTA MAS SERVICES LLP,"W9RF+FRJ, Thiruvankulam - Chottanikkara Rd, Thrippunithura, Thiruvankulam, Kochi, Kerala 682305, India",Kerala,682305,962,628,0,0,0,0,0,0,0,Kanayannur,Ernakulam,9.939008105,76.3708771,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PRASAN SOLUTIONS (INDIA)P.LTD.,"Kinfra Hi-Tech Park Main Rd, HMT Colony, North Kalamassery, HMT Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,400,12339,0,0,0,0,112,382,0,Kanayannur,Ernakulam,10.05828796,76.33715315,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PRIMUS GLOVES P.LTD.,"Plot No. 14 A, Cochin Special Economic Zone, Kakkanad, Thrikkakara, Vazhakkala, Kochi, Kakkanad, Kerala 680037, India",Kerala,680037,383626,294687,279734,393581,387094,270718,336364,534680,406264,Kakkanad,Ernakulam,10.0227055,76.3406328,0,402504.8249,400357.8606,402867.0044,402049.1708,405056.237
PROFAND VAYALAT MARINE EXPORTS,"23/1804, Binny Rd, Vishwam Nagar, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,9303787,9992181,10554448,7148675,7058930,7474790,8600290,10819126,9718780,Kochi,Ernakulam,9.917652552,76.27326456,0,10514985.95,10536703.59,10541340.08,10542771.34,10539794.51
PYARY PRODUCTS,"X83H+P32, SH15, Chambakkara, Upasana Nagar, Vyttila, Kochi, Kerala 682304, India",Kerala,682304,1122985,1793551,1477714,1280539,1670333,2258010,2123543,2601689,3299330,Ernakulam,Ernakulam,9.938877707,76.32558968,0,3434943.556,3349538.145,3334702.946,3330894.764,3383400.938
RABITHA EXPORTS,"VI/35, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,52594,22906,0,20130,3543,58675,105514,79683,35298,Kochi,Ernakulam,9.957255233,76.25402237,0,35178.78339,35149.88644,35181.39983,35363.38591,35157.71791
RAMLA MATCH WORKS,"4F2Q+7GR, Vattakattupady, Perumbavoor, Kerala 683542, India",Kerala,683542,132998,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,0,11.08513191,35.67941842,0,99.90280727
ROOSTER TRADERS,"39PM+XQ2, Sanjo Gardens, Kulakkad, Kerala 683112, India",Kerala,683112,901,0,0,0,0,266,0,1470,0,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
RUBEK BALLOONS P.LTD.,"Airapuram, Kerala 683556, India",Kerala,683556,14944,12876,15159,9551,370,0,0,314,0,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
S.H.MARINE EXIM,"W74W+75F, Aroor Thoppumpady Rd, NH 47, Bakery, Edakochi, Kochi, Kerala 682010, India",Kerala,682010,1567621,1905730,3369463,3622660,1799020,2346509,2282224,1802456,1028350,Kochi,Ernakulam,9.9107678,76.29057866,0,625478.8155,781329.7309,796960.7458,835839.9805,784060.5258
S.L.S.EXPORTS P.LTD.,"22/1377, Old NH, Edakochi, Kochi, Kerala 682010, India",Kerala,682010,3276789,3764611,2787369,3324070,2813071,2052069,2663800,3156584,3384672,Kochi,Ernakulam,9.9107678,76.29057866,0,2664716.595,2965567.302,2930007.679,2888664.738,2880379.028
S.S.METALS,"Sai Buildings, Convent Road, T.D. Road, Convent Junction, Near Laboratory Junction, Shenoys, Kochi, Kerala 682011, India",Kerala,682011,8800,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.989242117,76.29452373,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SAFERA FOOD INTERNATIONAL,"V7P6+FFH, SH66, Cheriakadavu, Kannamaly, Chellanam, Kochi, Kerala 682008, India",Kerala,682008,1313123,1992971,1859392,1770897,1482300,1281479,2658913,2808754,2115464,Kochi,Ernakulam,9.869597658,76.26596289,0,2260188.827,2213787.356,2204853.023,2192607.063,2162323.359
SAIT EXIM CO.,"Vikas Rd, Karuvelipady, Thoppumpady, Kochi, Kerala 682002, India",Kerala,682002,558350,85601,165202,54000,0,0,224641,372830,483790,Kochi,Ernakulam,9.957255233,76.25402237,0,481904.762,484734.387,479337.885,482047.9937,480706.9258
SALFA CHEMICALS,"Binanipuram, Edayar, Dubai, Kerala 683502, India",Kerala,683502,315000,415500,618000,578169,692600,456335,716700,182300,413600,Paravur,Ernakulam,10.08769256,76.30506273,0,418624.6579,415803.8435,414468.5214,414137.1142,415145.9784
SAMRAT MIDDLE EAST EXPORTS P. LTD.,"W7M8+3R3, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,92036,328693,441864,492500,0,0,0,0,0,Kochi,Ernakulam,9.940253061,76.25960161,0,0,2076.633509,0,0,68.76083741
SARASWATHI METAL WORKS,"Pallichal Rd, parry junction, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,1024,703,985,231,1485,10026,29747,22426,12208,Kochi,Ernakulam,9.940253061,76.25960161,0,12239.76206,12249.34987,12237.78665,12263.42258,12309.76234
SEPACK INDIA PVT LTD,"XII/293, Off, Chithrappuzha-Ponjassery Rd, Kizhakkambalam, Ernakulam, Kerala 683562, India",Kerala,683562,5618,1597,5313,19577,16093,16944,34502,14031,17718,Aluva,Ernakulam,10.03416477,76.42900358,0,17859.29769,17881.07056,17820.72379,17826.68463,17860.86909
SHARON INSUL INDIA LTD.,"Kakkanad, 7/838(B, Seaport - Airport Rd, Vidya Nagar Colony, Thrikkakara, Kochi, Kerala 682021, India",Kerala,682021,560,0,0,0,273,231,0,0,107,Ernakulam,Ernakulam,10.02923377,76.33530454,0,92.98615321,91.1382695,88.96460335,83.25293457,56.98224359
SHERATONE ANTIQARTS,"Door number VI, 26, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,1725,125,670,400,0,300,0,1000,450,Kochi,Ernakulam,9.957255233,76.25402237,0,492.9695856,489.1151917,488.4105468,484.9159064,516.2543869
SHERTALLAI COIR MATS & MATTING CO.,"Cherthala, Kerala, India",Kerala,682024,5910,4793,2465,1184,2013,1125,2077,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SIPCO CURIO,"6/207, AB Salem Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,100,0,0,40,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SMARTO PRODUCTS,"Perumanoor P.K.Road, Chacola Colony, Thevara, Kochi, Kerala 682015, India",Kerala,682015,4028,2649,9142,2902,0,0,438,0,0,Ernakulam,Ernakulam,9.948697108,76.29266132,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SOUTHERN CARBON AND CHEMICALS,"Vyloppilly Ln, Azad Road, Kaloor, Ernakulam, Kerala 682017, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,100116,68200,367700,10000,70000,73200,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,472.9529238,2661.029133,1640.415576,2218.090142
SPECTRA ORGANICS,"1572, S Thamaraparambu Rd, Thamaraparambu, Fort Kochi, Kochi, Kerala 682001, India",Kerala,682001,825,2483,0,0,0,0,0,0,0,Kochi,Ernakulam,9.961975513,76.24336774,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SREE SAKTHI PAPER MILLS,"X78M+P3P, Paliyam Rd, Pallimukku, Ernakulam, Kochi, Kerala 682016, India",Kerala,682016,318145,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.965396735,76.28713605,0,2492.601779,965.0071982,410.2524422,298.5462712,1451.316752
SUITMAN GARMENTS,"383G+HXF, Kairali Nagar, South Kalamassery, HMT Kalamassery, Kochi, Kerala 682022, India",Kerala,682022,750,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.04558227,76.34736526,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SUNRICE TRADERS,"Pandit Karuppan Rd, Mattummal Junction, Mattummal, Thevara, Kochi, Kerala 682013, India",Kerala,682013,24000,24000,121189,165500,106901,249922,193506,149773,145551,Ernakulam,Ernakulam,9.939321175,76.29993071,0,145444.7695,145338.0893,145090.0951,145017.6712,145962.7412
SUPERIOR MAT HOUSE,"5FF3+V99, Mekalady, Kalady, Kerala 683574, India",Kerala,683574,172,0,0,0,0,0,0,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SYDA POLYLAMINATES,"3rd Floor, Syda Building,Kochi, Kaloor - Kadavanthara Rd, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,1280,0,0,141,0,0,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
T.V.J MARKETING,"FIRST FLOOR, TVJ ESTATE, 1516E NHG LANE, LPS Rd, Ponnurunni, Vyttila, Kochi, Kerala 682019, India",Kerala,682019,712,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.96996996,76.31541059,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
TAG CHEMICALS INDIA PVT LTD.,"Kinfra Biotechnology And Industrial Zone, Medical College - NAD Road, HMT Colony, North Kalamassery, Kalamassery, Kalamassery, Kochi, Kochi, Kerala 683503, India",Kerala,683503,9045,6983,30542,13025,44829,25315,27410,18390,14304,Kanayannur,Ernakulam,10.05828796,76.33715315,0,14368.6525,14387.26926,14353.11364,14358.30567,14345.18439
TAJ PLYWOODS,"3GHV+626, Methala, Rayamangalam, Kerala 683545, India",Kerala,683545,129880,0,0,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.10971996,76.52310977,0,0,5.241899926,0,0,170.4169829
TEA BREAK INTERNATIONAL,"X759+6R8, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,3710,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
TECHNOFLEX RUBBER PRODUCTS,"59RJ+3WP, Unnamed Road, Angamaly, Kerala 683572, India",Kerala,683572,131407,182779,427479,190173,340529,522543,379317,626531,598547,Paravur,Ernakulam,10.19338331,76.38335939,0,597588.6012,602187.9963,599216.7929,598231.4979,598447.0879
TRANQUIL CASTLES HOTELS & RESPORTS,"2nd Floor, Cherupushpam Building, Near ICICI Bank, Opp M. G. Road, Shipyard Quarters Road, Cheriyakadavanthra, Atlantis, Ravipuram, Panampilly Nagar, Kochi, Kerala 682015, India",Kerala,682015,425,0,450,0,920,1385,3494,3420,2270,Ernakulam,Ernakulam,9.948697108,76.29266132,0,2345.219416,2353.78255,2363.29043,2348.203173,2418.583151
UNITED NILGIRIS TEA ESTATE CO. LTD.,"Nilgiris, Tamil Nadu, India",Tamil Nadu,682024,1586992,1522188,1505972,1675317,789478,319758,894032,1711008,941099,Ernakulam,Ernakulam,10.01888763,76.3025345,0,914111.0486,913055.9671,926073.7745,923009.611,943400.8294
UNIVERSAL OLEORESINS,"VIII/946 Navaratna House Jawahar Road, Pandikudi Rd, Pandikudy, Shanthi Nagar Housing Colony, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,73404,41335,51732,87706,108687,124535,131198,155537,165229,Kochi,Ernakulam,9.957255233,76.25402237,0,165014.4972,163551.8129,164126.413,163110.8903,163264.0845
VESTA ENGINEERS,"5/124-B,Erumathala P.O, Nalamile, Edathala, Aluva, Kerala 683112, India",Kerala,683112,6350,9140,35081,6240,15868,6070,7050,18100,16806,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,16856.63496,16839.75352,16873.40869,16983.33732,16949.64807
VETTOOR POLYMERS,"Vettoor-cherunniyoor, Kerala, India",Kerala,682024,340849,291821,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,0,0,0,1523.182537
VIMALA WELFARE CENTRE,"41/2797, Chittoor Rd, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,279,80,352,0,195,0,0,2873,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
WFB BAIRD & CO.(INDIA)P.LTD.,"Plot 45/25, MLA Rd, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682037, India",Kerala,682037,398338,428133,436444,415314,324753,116034,140177,189853,246177,Ernakulam,Ernakulam,9.997384706,76.34072476,0,242109.388,241259.3758,241892.8542,242214.3284,242506.7723
ZEBA LAB FURNITURE,"Kinfra Park Kakkanad, Infopark Campus, Kochi, Kakkanad, Kerala 682042, India",Kerala,682042,76875,169975,169748,164344,118944,99585,121395,153467,98304,Kanayannur,Ernakulam,10.00990548,76.36255973,0,99018.05964,98623.00894,98138.63469,98310.55981,98567.3623
ZEHRA TRADING CO.,"Zehra Trading Co, Jew Town Road, Kappalandimukku, Mattancherry, Kochi, Kerala, Marakkadavu, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,46640,0,0,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,2.19517388,8.31181606,6.007486277,5.904511567,1.304587614
2F WIND POWER COIMBATORE PVT LTD,"Coimbatore, Tamil Nadu, India",Tamil Nadu,682002,0,56978,8520,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,27.58535541,4.890194985,0,36.2381619
AARSHAVEDA WELLNESS PVT LTD,"IX/338, Bank Rd, Aluva, Kochi, Aluva, Kerala 683101, India",Kerala,683101,0,431,0,2008,0,1958,4958,3182,2811,Aluva,Ernakulam,10.09568078,76.36233782,0,2740.19402,2718.697425,2739.858246,2736.109907,2776.652567
AEITS INTERNATIONAL,"VI/1017/22,47,EZHAVA SAMAJAM SHOPPING COMPLEX, North Paravur, Kerala 683513, India",Kerala,683513,0,500,0,0,0,0,0,0,0,Paravur,Ernakulam,10.13428537,76.23096863,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
BESTPAK INDUSTRIES,"Nadakadavu Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,0,9050,0,0,32300,4900,8750,0,0,Kochi,Ernakulam,9.917652552,76.27326456,0,8.929050757,7.975534157,15.75523534,7.286311502,7.910320837
BHAVANI AUTO DISTRIBUTORS,"X7MW+PM5, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,0,22028,0,0,0,0,2299,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
CEE JEE LUBRICANTS,"Edayar, Aluva, Kerala 683502, India",Kerala,683502,0,29576,6897,0,0,0,0,0,0,Paravur,Ernakulam,10.08769256,76.30506273,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COCHIN SCIENTIFIC,"SAYED MOHAMED COMPLEX, 41/711A, C P Ummer Rd, Shenoys, Kochi, Kerala 682035, India",Kerala,682035,0,2476,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
DAWA BOOKS,"Salafi Masjid Cultural Complex, Service Rd, NH Bye Pass, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,3030,0,3640,0,600,2000,2457,1636,Ernakulam,Ernakulam,9.96996996,76.31541059,0,1590.864562,1593.220242,1602.769262,1589.882522,1596.894365
ECO GRINZ TRADING PVT LTD,"Door No 42, Ayyappan Kovil, 869, Chittoor Rd, Cemetery Junction, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,233100,51800,0,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,0,462.3487009,808.8670775,2020.003376
ENCILS GLOBAL BEVERAGES,"Ex. Carrit Moran building 2nd floor Near Ernakulam wharf main gate, AG Milne Rd, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,0,1050,96010,85363,96722,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,0,0,7.221583006,0,3.005975732
ERNAKULAM ARCHIDIOCESAN PUBLICATION TRUST,"Ernakulam, Kerala, India",Kerala,682002,0,6205,1597,0,0,0,300,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
EVERFRESH EXPORTS,"1st Floor, Bank Junction, St. George Complex, Angamaly, Kerala 683572, India",Kerala,683572,0,325,2815,2551,835,3156,1168,48325,3671,Paravur,Ernakulam,10.19338331,76.38335939,0,3656.904679,3674.011703,3653.936124,3649.986418,3649.23782
FLOOR TUFT INTERNATIONAL,"RCQ9+3VJ, Keecheri, Kerala 682315, India",Kerala,682315,0,126795,52903,0,0,0,0,0,0,Ernakulam,Ernakulam,9.858566191,76.40145339,0,175.3468851,28.10542584,0,11.72271374,39.90920501
GREENDAY EXPORTS AND FARMS PVT LTD,"41/2846, C2, 41, St Vincent Rd, Ernakulam North, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,25600,67329,32701,11114,14750,27144,22590,59208,Ernakulam,Ernakulam,9.991596464,76.28133009,0,59164.70612,58947.78233,59170.3904,59068.93486,59207.83196
GREENLAND PARTICLE BOARD P.LTD.,"#XIX/4, A12, Kareyeli Vallam Road, Vallom, Perumbavoor, Kerala 683542, India",Kerala,683542,0,865883,395180,34960,0,53000,54162,44825,55460,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,73467.46335,77514.16642,74263.32755,77473.43071,73818.34842
HAILEYBURIA TEA ESTATES LTD.,"Saraf House, Marar Rd, Willingdon Island, Kochi, Kerala 682003, India",Kerala,682003,0,500,0,0,0,0,0,0,0,Kochi,Ernakulam,9.960447846,76.27093469,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
