Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
SILVER STAR SEAFOODS LTD.,"V834+2GJ, Chandiroor, Kerala 688535, India",Kerala,688535,54700,0,0,102300,0,0,0,0,0,Cherthala,Alappuzha,9.8564922,76.32294532,0,35.43140758,0,178.9320555,26.60271596,66.38425574
SOUTHERN COIR MILLS,"P.O. Cherthala, S.N.Puram, Cherthala, Kanjikkuzhi, Kerala 688582, India",Kerala,688582,54,885,2888,13509,1416,5071,3864,5201,2975,Cherthala,Alappuzha,9.632050252,76.31478024,0,3029.802253,3009.417543,3030.599822,3026.851482,3064.582859
T.G.POLYMERS&COMPANY,"Aryakara, Muhamma, Kerala 688525, India",Kerala,688525,9900,0,3250,3425,4224,0,5100,0,11641,Cherthala,Alappuzha,9.619357623,76.35883995,0,11649.28157,11639.58905,11638.7092,11638.2374,11607.50703
TAJ COIR MILLS,"Thalavady Rd, Thalavady, Aikyabharatham, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,307766,829096,513278,586945,1078464,1153519,1955028,1424013,751116,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,752166.1389,757749.4145,777648.8774,786155.0269,789650.9105
TAMILNADU NEWSPRINT & PAPERS LTD.,"Tamil Nadu, India",Tamil Nadu,688534,8636864,22539379,28722169,26076051,26198011,20965251,39244921,18055354,15740204,Cherthla,Alappuzha,9.871729377,76.30438504,0,10514985.95,10536703.59,10541340.08,10542771.34,10539794.51
TECHNO EXPORTS,"Pattanakad, P.O, Cherthala, Pattanakkad, Kerala 688531, India",Kerala,688531,3692047,5397167,4814087,5875746,5177574,4538721,4690267,1553437,3898220,Cherthala,Alappuzha,9.725622914,76.31563822,0,4960555.678,5120441.245,5112893.04,5170279.077,5177019.284
THAHIRA CHEMICALS,"V7QW+9J8, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,29840,213260,138990,153895,0,0,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,0,0,872.421422,697.1280343,1870.391769
THREE STAR MARINE EXPORTS,"R8P3+PJM Aroor gram panchayat, Chandiroor, Kochi, Kerala 688534, India",Kerala,688534,574480,975208,607800,907605,772600,597462,1182754,2111904,1402964,Cherthla,Alappuzha,9.871729377,76.30438504,0,1404335.862,1362701.936,1402205.338,1373075.469,1384547.494
TRAVANCORE COCOTUFT P.LTD.,"Coir Park, Thiruvizha North Road, Mayithara, Cherthala, Cherthala South, Kerala 688539, India",Kerala,688539,6250051,5898398,7673256,8978701,8222807,7210501,9768512,7390829,6899830,Cherthala,Alappuzha,9.664282889,76.34121378,0,10514985.95,10536703.59,10541340.08,10542771.34,10539794.51
UNITED COIR FACTORIES,"A.S Road, Kommady, Alappuzha, Aryad South, Kerala 688007, India",Kerala,688007,2085608,2524282,2756071,3427047,3855425,3175198,5718530,4382075,5561369,Ambalapuzh A,Alappuzha,9.510326071,76.32687786,0,7711769.962,7636794.305,7692985.096,7680852.516,7671651.515
VASUNDHARALAYAM COIR WORKS,"P.O,Pin-688525, Muhamma, Kerala 688538, India",Kerala,688525,370131,270800,463908,282058,302362,554003,923747,735650,687269,Cherthala,Alappuzha,9.619357623,76.35883995,0,678474.8639,687780.6167,686293.3552,680767.7001,681926.6201
WILTON WEAVERS P.LTD.,"Kalavamkodam, Cherthala, Cherthala, Kerala 688536, India",Kerala,688536,122162,166777,177341,142746,213570,252707,641619,798592,510438,Cherthala,Alappuzha,9.717896142,76.33624802,0,502681.8159,503597.8667,502049.5156,500625.1815,505755.8842
ARBEE AQUATIC PROTEINS P.LTD.,"Aroor Industrial Estate, NH 47, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,293856,366500,1106750,421000,508090,987425,2916482,5469820,Cherthla,Alappuzha,9.871729377,76.30438504,0,6125756.812,6217391.16,6236295.368,6219184.484,6195088.122
BATHSHA MARINE EXPORTS,"Kochi,, V7MW+MJ2, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,299128,769527,1195144,1125376,224860,268200,151000,658500,Cherthla,Alappuzha,9.871729377,76.30438504,0,635382.196,642295.8625,642526.0949,645295.8862,647797.098
COCHIN TRADING,"Kochi, Kerala, India",Kerala,688524,0,5240,1379,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
EZZED BAGS,"Duro flex, opp. Fire Station, Chungam, Alappuzha, Kerala 688011, India",Kerala,688011,0,21983,20050,20540,0,21399,0,0,0,Ambalapuzha,Alappuzha,9.494271705,76.34375953,0,22.01526751,7.975534157,8.069322365,7.286311502,7.916726959
KERALA ELECTRICAL&ALLIED ENGG.CO.LTD.,"Kerala, India",Kerala,688524,0,13400,0,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KOCHI IMPEX,"Kochi, Kerala, India",Kerala,688534,0,440,0,429,0,0,0,480,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MEENAKSHI COIR WORKS,"Charamangalam Mayithara.P.O, Kanjikuzhy, Cherthala, Kerala 688539, India",Kerala,688539,0,46929,182793,157081,28800,0,0,0,0,Cherthala,Alappuzha,9.664282889,76.34121378,0,328.1936554,488.1661748,130.3877134,0,109.944812
MOON FISHERY (INDIA)P.LTD.,"Plant II/722/D,, Industrial Estate, Aroor, Aroor gram panchayat, Alleppey, Kochi, Kerala 688534, India",Kerala,688534,0,96824,299500,26000,0,0,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,127.0661755,0,0,0,0
N.V.JOSEPH EXPORTS,"X ray junction, M8GR+FGG, Chakkarakulam, Cherthala, Kerala 688524, India",Kerala,688524,0,1002774,1660497,1103894,1428531,1455597,916298,1189983,855602,Cherthala,Alappuzha,9.689101163,76.3328507,0,871582.3987,871653.3148,872788.7953,859569.903,875094.5035
PROTECH ORGANO FOODS P. LTD.,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",Kerala,688541,0,135000,0,0,0,0,0,0,1729611,Cherthala,Alappuzha,9.742432095,76.36193387,0,1778669.465,1701291.71,1717713.616,1718701.049,1718732.192
SOFINE DECORS P.LTD.,"Industrial Estate, Mayithara, Cherthala, Alappuzha, J8XP+FGH, 11th Mile, Mayithara, Alappuzha, Cherthala South, Kerala 688536, India",Kerala,688536,0,37271,0,0,0,0,0,0,0,Cherthala,Alappuzha,9.717896142,76.33624802,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
ALEXANDER COIR WORKS,"Chetticadu, Pathirappally, P O, Thumpoly, Alappuzha, Aryad South, Kerala 688521, India",Kerala,688521,0,0,14800,27300,9400,0,870,0,7700,Ambalapuzha,Alappuzha,9.534986122,76.3284427,0,7607.768461,7622.223675,7606.835801,7626.810698,7615.899138
ASSA SEA FOODS,"Valanjavazhy, Ambalapuzha, Kerala 688005, India",Kerala,688005,0,0,93000,292000,17000,50280,159000,389500,26000,Ambalappuzha,Alappuzha,9.40768399,76.35170703,0,22888.82534,26313.20961,25258.32765,26208.13214,25875.20248
COCO PLANETE,"Stadium 33/343, Vellakinar, Ward Rd, Vellakkinar, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,143800,28975,0,0,0,0,975,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,1037.599431,979.4304601,949.7407011,1048.445286,958.462876
GLOBAL EXIM INDIA P.LTD.,"Power House Rd, Cherthala, Kerala 688524, India",Kerala,688524,0,0,67350,54000,39075,197244,280727,121504,268209,Cherthala,Alappuzha,9.689101163,76.3328507,0,268415.5167,267784.2351,267346.4034,267878.3445,267575.45
GRAND PEARL EXPORTS,"Door No: 16/275, Aroor gram panchayat, Kochi, Kerala 688537, India",Kerala,688537,0,0,223400,750523,476233,160575,291010,179082,0,Cherthala,Alappuzha,9.82172572,76.30522974,0,666.9343152,148.4139812,1241.09107,1143.308891,1514.553122
JOECE ENTERPRISES,"KUNCHARATH, POOCHAKKAL P.O, Cherthala - Arookutty Rd, Poochakkal, Panavally, Kerala 688526, India",Kerala,688526,0,0,42484,101206,204831,331989,374958,219115,344717,Cherthala,Alappuzha,9.806103367,76.35243925,0,345412.0351,346205.6228,346739.6601,346793.0044,345941.2487
KADAVIL CHEMICALS,"Kalarcode, Punnapra North, Alappuzha, Kerala 688003, India",Kerala,688003,0,0,72960,0,0,0,0,0,0,Ambalapuzha,Alappuzha,9.468575348,76.33827431,0,24.63901816,6.618337457,0,6.489821057,15.84460163
PALLICKAL FOOD PRODUCTS,"Pallickal, Kerala, India",Kerala,688524,0,0,41380,0,0,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.164756432,7.975534157,8.069322365,6.489821057,6.327025466
SAANVI EXPORTS,"11/390A Vishakapuram, Mangalapuram, PO, Kanjikuzhy, Thamarachal, Muhamma, Kerala 688525, India",Kerala,688525,0,0,26370,250549,220789,85817,173515,220164,308198,Cherthala,Alappuzha,9.619357623,76.35883995,0,305679.0757,306215.0897,305736.0071,305436.2164,306569.6926
SAINA EXPORTS,"P. H WARD, AS ROAD, Kommady, Alappuzha, Aryad South, Kerala 688001, India",Kerala,688001,0,0,45718,84429,182534,169426,117705,87131,177408,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,177740.8486,176947.7484,177018.8625,176105.5163,176700.2544
ALCO ALUMINIUM PRODUCTS,"Chengannur, Kerala 689124, India",Kerala,689124,0,0,0,9224,0,0,0,0,0,Chengannur,Alappuzha,9.335987914,76.59384023,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AMALGAM FROZEN FOODS,"V7PX+W8H, Aroor - Thoppumpady Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,11000,51572,64216,24582,269637,293948,Cherthla,Alappuzha,9.871729377,76.30438504,0,293787.1976,294043.7089,292351.5218,292842.0441,293241.2324
ANNAPOORNESWARI EXIM P.LTD.,"Erakari Road Vayalar 7/528 A KALYANI, Vayalar, Kerala 688524, India",Kerala,688524,0,0,0,14592,54353,86571,89897,32113,35395,Cherthala,Alappuzha,9.689101163,76.3328507,0,35450.55264,35402.50169,35393.09444,35379.47793,35193.08538
COIR DUST INC.,"PARSA'S, Building No 828A, PO, opp. Central Coir Research Institute, Kalavoor, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,50130,0,0,0,0,0,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,11.92747564,7.975534157,8.069322365,7.286311502,7.910320837
DIVINE RUBBER PRODUCTS,"FFRV+436, Kurichy - Eara - Kavalam Rd, Eara, Kerala 686534, India",Kerala,686534,0,0,0,169400,429122,638610,931639,832150,799700,Kuttanad,Alappuzha,9.499139,76.50628866,0,818589.6114,822028.5484,812932.3402,814776.1707,805265.4178
FOUSIA TIMBER INDUSTRIES,"M8PJ+6X8, Nedumbrakkad, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,6635,0,0,43891,21236,24340,Cherthala,Alappuzha,9.689101163,76.3328507,0,24208.07843,24250.9458,24090.66553,24058.48114,24224.49888
KERALA STATE INDSTL.ENTERPRISES,"Kerala, India",Kerala,688534,0,0,0,10840,10840,3900,457,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COCHIN CHEMICALS & RUBBER PRODUCTS,"Kochi, Kerala, India",Kerala,688524,0,0,0,0,63645,1599,29251,75952,94874,Cherthala,Alappuzha,9.689101163,76.3328507,0,94953.68407,95151.62291,95074.91651,94961.23216,94922.02513
COIR YARN TEX,"Kaichoondi, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,0,0,0,0,138527,339326,431041,456423,733740,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,713798.4221,724206.2631,725260.3413,726739.2077,722011.4125
EVERSHINE CHEMICAL INDUSTRIES,"Pallippuram P. O., Cherthala, Kelamangalam, Alleppey, Kerala 688541, India",Kerala,688541,0,0,0,0,1025,2920,0,0,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KALPAKA PROCESSING CO.,"TAK-Industrial Complex Eara, North P.O, Neelamperoor, Kerala 68653, India",Kerala,688534,0,0,0,0,26575,0,18243,8640,21115,Cherthla,Alappuzha,9.871729377,76.30438504,0,21073.27784,21035.16663,21170.33447,21081.33847,21128.79444
KERALA SEA FOODS,"Kerala, India",Kerala,688524,0,0,0,0,21000,0,0,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.817164783,7.975534157,11.06002359,7.286311502,7.910320837
MACHINGAL MARKETING AGENCIES,"Machingal, Down Hill, Malappuram, Kerala, India",Kerala,688534,0,0,0,0,4305,4507,15734,26462,4105,Cherthla,Alappuzha,9.871729377,76.30438504,0,4205.749785,4216.514432,4199.637087,4200.44966,4180.96222
NAS FOOD EXIM,"Cherthala, plot no:36, KSIDC Mega Food Park, Industrial growth centre, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,134500,421276,643318,1047681,1834493,Cherthala,Alappuzha,9.742432095,76.36193387,0,1777882.843,1804665.07,1825826.449,1827849.356,1808991.758
NIVENIA INTERNATIONAL,"Q8CV+H94, Thycattussery, Kerala 688528, India",Kerala,688528,0,0,0,0,314115,240343,389277,245792,330834,Cherthala,Alappuzha,9.776579569,76.34386003,0,329042.0424,327877.9102,329333.9228,329888.2507,329011.4958
PRAYAG EXPORTS,"AP/XII-157,Chandiroor P O, 688537, Chandiroor, Cherthala, Kerala 688537, India",Kerala,688537,0,0,0,0,215140,780500,1217401,821000,776000,Cherthala,Alappuzha,9.82172572,76.30522974,0,766044.1341,780845.0587,788577.8101,772286.8803,769785.3169
PROTECH ORGAN FOODS,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,193900,949827,2208125,2413622,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,54594.9365,61320.14844,54978.64072,49497.88968
ACHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",Kerala,688526,0,0,0,0,0,14701,4138,0,13748,Cherthala,Alappuzha,9.806103367,76.35243925,0,13636.86497,13629.65074,13626.21739,13624.10861,13628.26376
ADIF MAT EXPORTS,"MGP 7, 674, Shanmukhavilasam Road, North, Komalapuram, Aaryad, Mannanchery, Alappuzha, Kerala 688538, India",Kerala,688538,0,0,0,0,0,37642,40196,16350,23957,Mararikulam,Alappuzha,9.570886509,76.34889932,0,23719.53872,23726.05619,23916.54798,23664.74687,23742.06326
CENTRAL COIR MILLS,"F8XM+CFC, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,160,179,0,14622,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,14848.31785,14758.49429,14751.38018,14775.83032,14760.3237
CHERUSSERIKALAM GROUP,"20/150, neelamperoor, p.o, Kurichy, Chingavanam, Kerala 686534, India",Kerala,686534,0,0,0,0,0,395923,1677399,1407338,1834013,Kuttanad,Alappuzha,9.499139,76.50628866,0,1780027.092,1820980.167,1821310.389,1815238.839,1811971.446
COIMBATORE SUPER ALLOYS P.LTD.,"Coimbatore, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,14227,1098,16686,8470,Cherthla,Alappuzha,9.871729377,76.30438504,0,8480.89885,8522.915236,8505.829238,8468.081069,8473.609355
GREEN COIR HUB,"J8WQ+93V, Post Office Rd, Charamangalam, Mayithara, Cherthala, Kerala 688539, India",Kerala,688539,0,0,0,0,0,134140,370520,841653,739055,Cherthala,Alappuzha,9.664282889,76.34121378,0,708782.2748,712439.9311,723076.2711,719487.1427,730665.6832
KOLUTHARA EXPORTS LTD.,"Postal Box, No. 7, Keltron Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,10500,0,0,0,Cherthla,Alappuzha,9.871729377,76.30438504,0,7.817164783,7.975534157,8.069322365,7.286311502,7.916726959
PKG FIBRES,"18/341A, MADATHIVELIYIL, Kalavoor, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,0,0,30050,35168,19357,13450,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,13643.03748,13642.32824,13618.704,13644.11906,13641.38943
SHAVUOT AGRIC,"Shavuot Agric Building No XII /667-B Valanjandakku road, Olakettiambalam, Perungala, Kerala 690510, India",Kerala,690510,0,0,0,0,0,90730,24000,0,0,Chengannur,Alappuzha,9.20028885,76.53534655,0,39.33978528,0,0,22.46371512,0
V.TEX GARMENTS,"TD Rd, Thuravoor, Thuravoor Thekku, Kerala 688540, India",Kerala,688540,0,0,0,0,0,11979,27917,10195,22380,Cherthala,Alappuzha,9.773458593,76.30215857,0,22233.58396,22284.31992,22167.10401,22278.69099,22306.05784
ADS APPARELS,"101, Rajdhani Towers, Workshop St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641 60, India",Tamil Nadu,688524,0,0,0,0,0,0,9755,39202,20784,Cherthala,Alappuzha,9.689101163,76.3328507,0,20446.13014,20463.50827,20557.34165,20611.97644,20665.64969
DRISHYA ENGINEERING,"KOLLPPALLY, KALAVAMKODAM P O CHERTHALA, ALAPPUZHA DIST, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,485,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MARINOS EXPORTS,"XII/240,Hemadri Building, Thirunalloor, P.O, Cherthala, Thirunallur, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,27950,84650,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,0,51.29651024,0,17.04473393,63.41240832
S.K.COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,14880,0,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,8.929050757,7.975534157,9.132408295,7.180527008,7.910320837
TIRUPUR STYLE,"Tiruppur, Tamil Nadu, India",Tamil Nadu,688524,0,0,0,0,0,0,7077,0,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,8.929050757,7.975534157,9.132408295,7.286311502,7.910320837
AI MARINE PRODUCTS INDIA P.LTD.,"KSIDC Mega Food Park Pallippuram, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,660124,1276701,Cherthala,Alappuzha,9.742432095,76.36193387,0,1270960.934,1276857.729,1272638.777,1266628.038,1264083.906
ALLEPPEY DIESEL SERVICES,"Near Rotary Womens Hostel X-Ray Bypass Junction, CMC-17, Cherthala Rd, Choice Nagar, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,390,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
BRISCOZ,"GMMG+M3Q, Kangazha, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,97500,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,0,0,62.97266195,0,159.0363748
CAPSERVO GLOBAL,"CMC 24/227, Kuruppan Kulangara, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,3493,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COCHIN CHITIN COMPANY,"22/825 A,B,C, Chemical Industrial Area, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,0,0,399552,330872,Cherthla,Alappuzha,9.871729377,76.30438504,0,330146.8169,334393.8614,333639.8268,336479.4737,333467.8429
GHAN MARINE EXIM,"P9V4+PCP, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,243350,1409550,Cherthala,Alappuzha,9.742432095,76.36193387,0,1465051.044,1434930.405,1426703.712,1422825.81,1428269.198
JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",Kerala,688011,0,0,0,0,0,0,0,7586,0,Ambalapuzha,Alappuzha,9.494271705,76.34375953,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",Kerala,690514,0,0,0,0,0,0,0,47700,0,Karthikappally,Alappuzha,9.289124556,76.45218776,0,8.521852788,45.02696294,0,11.7360337,17.427897
MAJEED CARPET HOUSE,"F8XM+HH4, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,0,0,11678,56050,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,55944.35288,55970.89384,55902.05867,55954.99191,55912.67627
MOM SEA FRESH FISH,"Poojappura Temple, Road, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,0,0,96260,13000,Cherthla,Alappuzha,9.871729377,76.30438504,0,12739.08069,12743.95283,12769.39801,12872.02152,12782.73816
MUKKAM MUILL STORES P.LD.,"Mukkam, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,784,0,Cherthala,Alappuzha,9.689101163,76.3328507,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
NANDINI COIR WORKS,"Kattoor, Church Road, Pattukalam, Alappuzha, Kerala 688522, India",Kerala,688522,0,0,0,0,0,0,0,37630,35200,Ambalapuzha,Alappuzha,9.572168203,76.32190507,0,35217.78888,35229.27224,35316.36242,35263.36002,35230.12011
S.K. COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,4752,0,Cherthala,Alappuzha,9.742432095,76.36193387,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
T.R.PACKING PRODUCTS,"Punnapra North, Alappuzha, Kerala 688003, India",Kerala,688003,0,0,0,0,0,0,0,4998,9451,Ambalapuzha,Alappuzha,9.468575348,76.33827431,0,9578.149745,9570.487034,9563.418667,9484.713493,9543.101596
AAVEES FLOOR COVERING,"near Iron Bridge, Pullurithakary, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,0,2586,Cherthala,Alappuzha,9.689307596,76.33268506,0,2558.01552,2603.807919,2560.698631,2560.279108,2597.666821
AUTOKAST LTD.,"SN Puram Post Salem, State Highway 66, Kanjikuzhy, Cherthala South, Kerala 688530, India",Kerala,688530,0,0,0,0,0,0,0,0,6518,Cherthala,Alappuzha,9.646816892,76.30059679,0,6534.534582,6545.470195,6571.075874,6568.424717,6528.146444
"COCHIN FOOD TECH P. LTD,","Kochi, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,0,26881,Cherthala,Alappuzha,9.689307596,76.33268506,0,26552.38818,26579.9749,26658.70401,26648.47495,26540.67177
COGENT EXPORTS,"Rose Villa, Aarattuvazhi, Kanjiramchira, Alappuzha, Aryad South, Kerala 688006, India",Kerala,688006,0,0,0,0,0,0,0,0,198412,Ambalapuzha,Alappuzha,9.525584704,76.33896854,0,197059.5243,197254.6831,198462.5429,197644.161,197346.5336
DRONA ENGINEERING,"Opp.Lee fibre Factory, P.O, CMC-21, Cherthala, Nedumprakkad, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,0,27020,Cherthala,Alappuzha,9.689307596,76.33268506,0,27120.77288,27086.89887,27144.01563,27168.87105,27003.98632
JUNGLE FRUITS THIRUVANNAMALAI LLP,"Tiruvannamalai, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,84290,Cherthla,Alappuzha,9.871729377,76.30438504,0,83616.72884,83790.88139,83790.19302,83689.26529,83836.54363
KATTUKULAM EXPORTING AD IMPORTING,"Kattukulam, Kerala, India",Kerala,688534,0,0,0,0,0,0,0,0,8547,Cherthla,Alappuzha,9.871729377,76.30438504,0,8480.89885,8522.915236,8505.829238,8477.410306,8473.602949
LEE MARINE EXPORTS,"V826+55H, Chandiroor, Kerala 688535, India",Kerala,688535,0,0,0,0,0,0,0,0,56000,Cherthala,Alappuzha,9.8564922,76.32294532,0,55826.7743,55862.85112,55831.47459,55885.95372,55881.57089
ONEIRO COLLECTIONS,"Mannar, Kerala 689622, India",Kerala,689622,0,0,0,0,0,0,0,0,5,Chengannur,Alappuzha,9.314519676,76.53582117,0,24.53113298,23.17715712,11.15997303,16.04070575,7.910320837
PANICKERS GRANITES,"M.C.Road, Kozhippalam - Karakkad Rd, Chengannur, Mulakuzha, Kerala 689504, India",Kerala,689504,0,0,0,0,0,0,0,0,14000,Chengannur,Alappuzha,9.28720845,76.65541803,0,14015.82533,14022.80352,14011.22772,14014.86426,14021.80163
ROTARY CLUB OF TIRUPUR NORTH,"Tiruppur North, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,12425,Cherthla,Alappuzha,9.871729377,76.30438504,0,12465.78856,12468.89949,12471.82798,12443.59739,12416.32275
SC EXPORTS,"Bismillah Trade Centre, 24/1056, St George St, Erezha, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,0,0,0,31069,Ambalapuzha,Alappuzha,9.496383919,76.33209265,0,31478.70143,31433.09363,31250.86748,31335.98891,31475.5759
TIRUPUR KNITWEAR EXPORTS PVT LTD,"Tiruppur, Tamil Nadu, India",Tamil Nadu,688534,0,0,0,0,0,0,0,0,14822,Cherthla,Alappuzha,9.871729377,76.30438504,0,14848.31785,14758.49429,14751.38018,14775.83032,14760.3237
