Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
ARYAS FOODS,"near Aarattukadavu Road, Kumaranalloor, Kottayam, Kerala 686016, India",Kerala,686016,0,0,0,0,0,14500,11204,0,0,Kottayam,Kottayam,9.616360489285714,76.53554135357143,0,0.0,6.466692646646883e-11,0.0,0.0,0.0
COCHIN PACKERS,"Kochi, Kerala, India",Kerala,686012,0,0,0,0,0,891,865,0,0,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,0.0,8.57444441401016e-11,0.0,0.0,0.0
FOUR G TECHNOLOGIES,"Building no 12/123, Kuzhimattom, Kerala 686533, India",Kerala,686533,0,0,0,0,0,2170,0,0,0,Kottayam,Kottayam,9.527813314285716,76.54438353571427,0,0.0,8.559027375156587e-11,0.0,0.0,0.0
HOSTIA INDUSTRIES,"Neerakkal Building, Muttuchira, Kottayam, Muttuchira, Kerala 686613, India",Kerala,686613,0,0,0,0,0,830,347,0,1000,Vaikom,Kottayam,9.7491363125,76.4823580125,0,999.999999998838,999.9999999995056,999.999999999179,999.9999999977714,999.999999999462
KAYAL EXPORTS,"GGJ8+7R5, Chingavanam, Kerala 686007, India",Kerala,686007,0,0,0,0,0,13406,107116,29662,109916,Kottayam,Kottayam,9.531553366666667,76.5150448,0,109915.99999999904,109915.99999999952,109915.99999999948,109915.99999999849,109915.9999999996
KERALA TIMBERS,"Appanchira, Kaduthuruthy, Kerala 686604, India",Kerala,686604,0,0,0,0,0,4520,0,0,0,Vaikom,Kottayam,9.758229066666669,76.49950541111112,0,0.0,8.372628232124661e-11,0.0,0.0,0.0
MACHINGAL ENTERPRISES,"Machingal, Down Hill, Malappuram, Kerala, India",Kerala,686012,0,0,0,0,0,11326,0,0,0,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,0.0,7.832784586390493e-11,0.0,0.0,0.0
MALAVIKA ENGINEERING WORKS,"Sh 1, Kodimatha, Kodimatha, Kottayam, Kerala 686001, India",Kerala,686001,0,0,0,0,0,302,0,0,0,Kottayam,Kottayam,9.590939220930233,76.52573586744185,0,0.0,8.707194864170902e-11,0.0,0.0,0.0
MOMO RUBBER PRDUCTS,"Kalamabattuchira,Ithithanam P. O, Changanassery, Ithithanam, Kerala 686535, India",Kerala,686535,0,0,0,0,0,1840,0,0,0,Changanassery,Kottayam,9.479609457894735,76.52609346315789,0,0.0,8.585202573965325e-11,0.0,0.0,0.0
PERINCHERRIL RUBBERS,"DC Road, Poovanthuruthu, Kerala 686012, India",Kerala,686012,0,0,0,0,0,81000,217915,142866,161290,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,161289.9999999992,161289.9999999995,161289.99999999965,161289.99999999898,161289.9999999996
REGIONAL AGRO INDSTL.DEVELOPMENT CO.OP.OF KERALA L,"Kerala, India",Kerala,686012,0,0,0,0,0,1250,0,0,0,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,0.0,8.632000656683978e-11,0.0,0.0,0.0
SEVENS ENTERPRISES,"Athirampuzha Junction, MG9P+C3M, near Juma Masjid, Athirampuzha, Kottayam, Athirampuzha, Kerala 686562, India",Kerala,686562,0,0,0,0,0,78874,28400,0,0,Kottayam,Kottayam,9.6723036,76.54058719333332,0,0.0,0.0,0.0,0.0,0.0
VISWAS FOODS,"Viswas Foods, Ramapuram - Aimcombu Rd, Marangadu, Vellilappally, Kerala 686574, India",Kerala,686574,0,0,0,0,0,111920,0,0,0,Meenachil,Kottayam,9.722305693333334,76.66728714,0,0.0,0.0,0.0,0.0,0.0
ACUMEN EXPORTERS,"Aruvithura Crossway Rd, Aruvithura, Erattupetta, Kerala 686121, India",Kerala,686121,0,0,0,0,0,0,605,0,0,Meenachil,Kottayam,9.692869868421052,76.77764492631579,0,0.0,8.670976685960057e-11,0.0,0.0,0.0
COIMBATORE COTS & COATINGS LTD.,"Coimbatore, Tamil Nadu, India",Tamil Nadu,686012,0,0,0,0,0,0,240,66,1602,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,1601.9999999988383,1601.9999999995064,1601.9999999991808,1601.9999999977736,1601.9999999994627
COIMBATORE POLYTEX,"Coimbatore, Tamil Nadu, India",Tamil Nadu,686012,0,0,0,0,0,0,47195,6383,0,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,0.0,4.3865991028860886e-11,0.0,0.0,0.0
GREENKERA,"8/253A, MNF BUILDING , KAPPUMTHALA P.O, Muttuchira, Kerala 686613, India",Kerala,686613,0,0,0,0,0,0,303,1862,17065,Vaikom,Kottayam,9.7491363125,76.4823580125,0,17064.99999999886,17064.99999999952,17064.999999999225,17064.99999999785,17064.99999999948
KERALA STATE CO-OPERATIVE FEDERATION FOR FISHERIES,"Kerala, India",Kerala,686012,0,0,0,0,0,0,101800,0,228600,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,228599.9999999992,228599.99999999965,228599.99999999985,228599.99999999904,228599.9999999997
SIYA RUBBERS,"HG3H+27F, Poovanthuruthu, Kerala 686012, India",Kerala,686012,0,0,0,0,0,0,92160,0,0,Kottayam,Kottayam,9.54856711111111,76.52230786666667,0,0.0,0.0,0.0,0.0,0.0
ST.JUDE FOODS,"Anjilippa, Kanjirappally, Kerala 686518, India",Kerala,686518,0,0,0,0,0,0,43907,204832,0,Kanjirapally,Kottayam,9.531795412962962,76.82251328518518,0,0.0,1.5576500266964956e-10,0.0,0.0,0.0
